ticker,longName,ROCE (3yr avg),NFAT (3yr avg),SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),Interest coverage,tax %,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,p/s,d/e,d/e_market,FCF%,FCF/CFO,3-5yr Average ROA (%),3-5yr Average ROE (%),moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,ma_pct,ma_distance_bonus,macd_pct,macd_crossover_bonus,rsi_pct,vwma_pct,vwma_volume_bonus,fundamental_total_score,technical_total_score,combined_score
FCFS,"FirstCash Holdings, Inc.",10.506,3.417,-35.791,7.962,3.417,56.004,74.292,4.28,24.494,1.925,6.033,23.308,3.641,30.932,25.876,0.754,2.0494738,1.027,0.288,182.259,-0.148,5.951,12.531,161.06,159.122,157.476,138.536,True,True,True,1.218,2.276,16.259,3.0,3.0,BUY - Ideal pullback entry,1.528,1.348,0.18,True,True,True,False,True,7.0,3.0,3.0,HOLD - Bullish but watch for weakening,53.547,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,161.06,158.971,True,True,False,583800.0,259920.0,2.246,252400.0,295550.0,2.0,3.0,HOLD - Above VWMA but watch volume,8.0,85.0,60.0,70.0,73.3,100.0,5.0,100.0,0.0,100.0,66.7,0.0,56.0,85.0,64.7
FCHL,Fitness Champs Holdings Limited,146.565,10.012,35.443,17.37,10.012,37.356,41.86,6.8,-0.585,1.339,10.624,27.53,3.675,-49.065,23.504,-0.561,1.1100806,11.371,0.347,-5.814,0.585,50.581,341.737,0.275,0.329,0.39,,False,False,False,-16.426,-29.411,,0.0,3.0,AVOID,-0.068,-0.083,0.015,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,27.224,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",0.275,0.33,False,False,False,53300.0,161965.0,0.329,154050.0,180171.429,0.0,3.0,"AVOID - Below VWMA, weak support",100.0,50.0,30.0,45.0,53.3,0.0,0.0,66.7,0.0,33.3,0.0,0.0,58.0,20.0,46.6
FCNCA,"First Citizens BancShares, Inc.",0.0,0.846,44.704,60.081,0.846,3.722,95.244,0.0,22.689,0.513,1.299,12.642,11.379,52.055,74.283,0.243,3.0725167,1.743,1.518,52.323,0.733,4.204,44.711,2134.99,1984.734,1861.347,1872.542,True,True,False,7.571,14.701,14.016,2.0,3.0,WAIT - Partial trend,75.002,62.597,12.404,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,79.477,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",2134.99,1990.427,True,True,True,140400.0,95635.0,1.468,107071.429,88600.0,3.0,3.0,STRONG BUY - Institutional accumulation,44.0,90.0,90.0,40.0,33.3,66.7,0.0,100.0,0.0,33.3,100.0,5.0,60.0,66.667,62.0
FCNCO,"First Citizens BancShares, Inc.",0.0,0.846,44.704,60.081,0.846,3.722,95.244,0.0,22.689,0.513,1.299,0.373,12964519140.99,0.0,74.283,inf,0,1.743,0.0,52.323,0.733,4.204,44.711,21.42,21.759,22.013,21.816,False,False,True,-1.558,-2.693,-1.815,1.0,3.0,AVOID,-0.24,-0.186,-0.054,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,41.574,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,21.42,21.499,False,False,False,32800.0,21255.0,1.543,21500.0,41820.0,0.0,3.0,"AVOID - Below VWMA, weak support",44.0,40.0,50.0,70.0,33.3,33.3,5.0,0.0,0.0,66.7,0.0,0.0,48.0,28.333,42.1
FCNCP,"First Citizens BancShares, Inc.",0.0,0.846,44.704,60.081,0.846,3.722,95.244,0.0,22.689,0.513,1.299,0.355,13606075453.209,0.0,74.283,inf,0,1.743,0.0,52.323,0.733,4.204,44.711,20.41,21.134,21.577,20.958,False,False,True,-3.428,-5.409,-2.615,1.0,3.0,AVOID,-0.377,-0.283,-0.093,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,33.068,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",20.41,20.844,False,False,False,20700.0,18540.0,1.117,25733.333,29633.333,0.0,3.0,"AVOID - Below VWMA, weak support",44.0,40.0,50.0,70.0,33.3,33.3,5.0,0.0,0.0,33.3,0.0,0.0,48.0,21.667,40.1
FCTE,,,,,,,,,,,,,,,,,,,,,,,,,25.083,24.962,25.04,25.667,True,False,False,0.484,0.171,-2.274,1.0,3.0,AVOID,-0.002,-0.005,0.003,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),52.458,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,25.083,25.027,True,True,True,34600.0,40615.0,0.852,40760.0,17750.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,33.3,5.0,66.7,5.0,100.0,100.0,5.0,0.0,73.333,22.0
FCUV,Focus Universal Inc.,-92.531,0.119,-132.801,-1089.35,0.119,3.578,100.0,-69.589,,0.816,-59.994,inf,-19.103,0.0,-34.77,inf,43.235455,0.032,0.007,146.101,0.133,-53.295,-65.339,2.04,3.316,3.563,3.589,False,False,False,-38.475,-42.738,-43.167,0.0,3.0,AVOID,-0.121,-0.026,-0.095,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,27.211,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",2.04,2.716,False,False,False,154700.0,16720.0,9.252,7900.0,31200.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,55.0,46.7,0.0,0.0,0.0,0.0,33.3,0.0,0.0,18.0,6.667,14.6
FCVT,,,,,,,,,,,,,,,,,,,,,,,,,43.503,43.123,43.351,39.217,True,True,True,0.882,0.351,10.929,3.0,3.0,BUY - Ideal pullback entry,-0.007,0.028,-0.036,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,53.503,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,43.503,43.275,True,True,True,16600.0,42985.0,0.386,58520.0,32325.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,0.0,0.0,100.0,100.0,5.0,0.0,75.0,22.5
FDBC,"Fidelity D & D Bancorp, Inc.",0.0,1.899,21.952,28.453,1.899,13.111,64.899,0.0,12.894,1.246,0.831,10.266,7.787,-6.98,1.632,-1.471,3.0139403,0.09,0.064,119.746,0.806,0.999,13.179,46.3,45.506,44.193,42.399,True,True,True,1.744,4.767,9.2,3.0,3.0,BUY - Ideal pullback entry,1.236,0.945,0.29,True,True,True,False,True,9.0,3.0,3.0,HOLD - Bullish but watch for weakening,53.037,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,46.3,46.209,True,True,False,13100.0,10960.0,1.195,14620.0,15300.0,2.0,3.0,HOLD - Above VWMA but watch volume,16.0,15.0,55.0,55.0,100.0,100.0,5.0,100.0,0.0,100.0,66.7,0.0,44.0,85.0,56.3
FDCF,,,,,,,,,,,,,,,,,,,,,,,,,47.438,47.124,47.62,43.867,False,True,True,0.667,-0.381,8.141,2.0,3.0,WAIT - Partial trend,-0.052,-0.058,0.006,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),51.226,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,47.438,46.982,True,True,False,2600.0,11075.0,0.235,7040.0,10925.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,66.7,5.0,66.7,5.0,100.0,66.7,0.0,0.0,73.333,22.0
FDFF,,,,,,,,,,,,,,,,,,,,,,,,,35.855,34.925,34.934,36.067,True,False,False,2.664,2.637,-0.587,1.0,3.0,AVOID,0.271,0.145,0.127,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,60.237,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,35.855,34.916,True,True,True,2900.0,4385.0,0.661,3583.333,3266.667,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,33.3,5.0,100.0,0.0,100.0,100.0,5.0,0.0,75.0,22.5
FDIF,,,,,,,,,,,,,,,,,,,,,,,,,35.717,35.523,35.529,33.288,True,True,True,0.545,0.528,7.296,3.0,3.0,BUY - Ideal pullback entry,0.044,0.074,-0.03,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,52.651,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,35.717,35.583,True,True,False,8100.0,7010.0,1.155,4775.0,6680.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,0.0,71.667,21.5
FDIG,,,,,,,,,,,,,,,,,,,,,,,,,40.835,41.947,46.741,37.343,False,True,True,-2.652,-12.635,9.352,2.0,3.0,WAIT - Partial trend,-1.512,-1.387,-0.125,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,44.223,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,40.835,41.664,False,False,True,84900.0,70080.0,1.211,80875.0,70740.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,66.7,5.0,0.0,0.0,66.7,33.3,5.0,0.0,48.333,14.5
FDIV,,,,,,,,,,,,,,,,,,,,,,,,,27.321,27.071,26.701,26.187,True,True,True,0.922,2.324,4.33,3.0,3.0,BUY - Ideal pullback entry,0.259,0.229,0.03,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,57.794,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,27.321,27.068,True,True,True,5400.0,15060.0,0.359,8950.0,5966.667,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,100.0,5.0,0.0,95.0,28.5
FDMT,"4D Molecular Therapeutics, Inc.",-38.411,0.239,-34957.69,-146233.461,0.239,15.927,100.0,inf,-0.0,0.831,-47.329,inf,-32.437,0.0,-87.294,inf,4132.7705,0.08,0.05,86.015,1.121,-34.227,-38.231,8.68,10.576,10.638,6.3,False,True,True,-17.927,-18.403,37.775,2.0,3.0,WAIT - Partial trend,-0.275,-0.009,-0.266,False,False,False,False,True,4.0,0.0,3.0,AVOID - Bearish momentum,37.009,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",8.68,10.0,False,False,False,4816300.0,1144405.0,4.209,768075.0,2348720.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,85.0,73.3,66.7,0.0,0.0,5.0,33.3,0.0,0.0,28.0,31.667,29.1
FDNI,,,,,,,,,,,,,,,,,,,,,,,,,34.07,34.026,35.552,33.781,False,True,True,0.129,-4.169,0.855,2.0,3.0,WAIT - Partial trend,-0.496,-0.559,0.063,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,45.159,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,34.07,34.042,True,False,True,1123400.0,68035.0,16.512,297725.0,9280.0,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,66.7,5.0,66.7,0.0,66.7,66.7,5.0,0.0,66.667,20.0
FDSB,"Fifth District Bancorp, Inc.",0.0,0.88,0.235,5.903,0.88,4.959,100.0,0.0,24.93,1.412,-0.224,20.361,-1.331,0.0,-14.387,inf,5.023797,0.0,0.0,145.083,1.135,0.189,1.267,14.66,14.002,13.588,12.999,True,True,True,4.701,7.887,12.777,3.0,3.0,BUY - Ideal pullback entry,0.299,0.228,0.072,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,79.316,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",14.66,14.112,True,True,False,61700.0,32360.0,1.907,38450.0,52750.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,15.0,20.0,70.0,100.0,100.0,5.0,100.0,0.0,33.3,66.7,0.0,36.0,71.667,46.7
FDT,,,,,,,,,,,,,,,,,,,,,,,,,78.85,77.665,76.255,68.118,True,True,True,1.525,3.403,15.755,3.0,3.0,BUY - Ideal pullback entry,0.716,0.745,-0.029,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,60.398,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,78.85,77.372,True,True,True,35200.0,81360.0,0.433,43750.0,40233.333,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,100.0,5.0,0.0,81.667,24.5
FDTS,,,,,,,,,,,,,,,,,,,,,,,,,57.89,56.841,55.814,49.925,True,True,True,1.845,3.719,15.953,3.0,3.0,BUY - Ideal pullback entry,0.544,0.538,0.006,True,True,True,True,True,1.0,3.0,3.0,STRONG BUY - Fresh crossover (1 days ago),62.55,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,57.89,57.001,True,True,True,2900.0,540.0,5.37,850.0,420.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,5.0,100.0,100.0,5.0,0.0,100.0,30.0
FDTX,,,,,,,,,,,,,,,,,,,,,,,,,40.56,40.239,40.885,37.64,False,True,True,0.796,-0.795,7.758,2.0,3.0,WAIT - Partial trend,-0.126,-0.1,-0.027,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,50.816,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,40.56,40.157,True,True,False,14200.0,13185.0,1.077,10600.0,18875.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,66.7,5.0,0.0,0.0,100.0,66.7,0.0,0.0,55.0,16.5
FDUS,Fidus Investment Corporation,0.0,0.0,-0.0,79.463,0.0,0.0,-12.86,0.0,4.768,-0.073,7.177,8.056,11.402,-20.352,-10.961,-0.396,4.5421114,0.806,0.692,-70.641,1.0,7.851,14.55,18.85,19.25,19.457,19.217,False,False,True,-2.078,-3.122,-1.91,1.0,3.0,AVOID,-0.065,-0.042,-0.023,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,35.488,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",18.85,19.194,False,False,False,1282600.0,363055.0,3.533,245150.0,590320.0,0.0,3.0,"AVOID - Below VWMA, weak support",16.0,15.0,50.0,25.0,26.7,33.3,5.0,0.0,0.0,33.3,0.0,0.0,26.0,21.667,24.7
FEAM,"5E Advanced Materials, Inc.",-44.844,0.0,-11.522,-1.0,0.0,11.522,100.0,-6.773,-0.57,0.575,-35.255,59.5,-37.593,0.0,0.0,inf,0,0.02,0.003,81.461,1.2,-50.396,-122.833,3.57,3.827,4.566,4.15,False,False,True,-6.728,-21.813,-13.98,1.0,3.0,AVOID,-0.21,-0.189,-0.021,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,40.726,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,3.57,3.77,False,False,True,142000.0,84360.0,1.683,129700.0,88514.286,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,55.0,60.0,33.3,0.0,0.0,0.0,66.7,33.3,5.0,20.0,33.333,24.0
FEAT,,,,,,,,,,,,,,,,,,,,,,,,,26.151,25.871,26.827,26.428,False,False,True,1.083,-2.519,-1.048,1.0,3.0,AVOID,-0.284,-0.312,0.028,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),49.708,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,26.151,26.08,True,False,True,14600.0,32705.0,0.446,61500.0,42940.0,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,33.3,5.0,66.7,5.0,66.7,66.7,5.0,0.0,61.667,18.5
FEBO,Fenbo Holdings Limited,1.324,13.154,-91.583,-1.883,13.154,66.567,-1.0,-24.63,-12.67,0.001,-15.034,inf,-105.226,,-1.878,,0.11070241,0.44,1.788,140.499,1.876,4.172,10.244,1.33,0.878,0.796,0.96,True,True,False,51.463,67.085,38.473,2.0,3.0,WAIT - Partial trend,0.135,0.072,0.063,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,83.296,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",1.33,1.061,True,True,True,34100.0,150075.0,0.227,362937.5,2300.0,3.0,3.0,STRONG BUY - Institutional accumulation,12.0,0.0,20.0,0.0,60.0,66.7,0.0,100.0,0.0,33.3,100.0,5.0,16.0,66.667,31.2
FEED,"ENvue Medical, Inc.",-205.915,31.198,-10732.319,-343.952,31.198,1.623,100.0,-26.533,-0.515,0.645,-55.514,inf,-113.491,0.0,14.704,inf,1.215857,0.029,0.036,67.989,1.045,-67.132,-108.463,3.0,3.999,4.763,16.137,False,False,False,-24.984,-37.017,-81.41,0.0,3.0,AVOID,-0.372,-0.303,-0.069,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,31.351,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",3.0,4.231,False,False,False,28500.0,36065.0,0.79,23900.0,24814.286,0.0,3.0,"AVOID - Below VWMA, weak support",12.0,15.0,20.0,55.0,46.7,0.0,0.0,0.0,0.0,33.3,0.0,0.0,28.0,6.667,21.6
FEIM,"Frequency Electronics, Inc.",5.629,3.925,41.888,10.186,3.925,15.365,143.217,112.808,-95.043,0.826,28.451,22.073,5.034,0.0,13.067,inf,6.735675,0.22,0.019,-13.662,4.101,0.092,0.781,48.12,34.844,34.265,25.802,True,True,True,38.101,40.436,86.495,3.0,3.0,WAIT - Extended above MA,3.964,2.243,1.721,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,74.85,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",48.12,38.92,True,True,True,251200.0,287145.0,0.875,460316.667,413233.333,3.0,3.0,STRONG BUY - Institutional accumulation,16.0,30.0,25.0,85.0,40.0,100.0,0.0,100.0,0.0,33.3,100.0,5.0,38.0,76.667,49.6
FELE,"Franklin Electric Co., Inc.",17.984,7.617,34.838,9.148,7.617,19.207,77.556,39.111,21.669,1.131,10.434,31.7,4.162,6.014,6.745,5.271,2.052826,0.159,0.044,121.83,0.788,10.671,16.608,97.32,95.376,95.027,92.515,True,True,True,2.038,2.413,5.194,3.0,3.0,BUY - Ideal pullback entry,0.845,0.487,0.358,True,True,True,False,True,8.0,3.0,3.0,HOLD - Bullish but watch for weakening,57.76,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,97.32,95.685,True,True,False,937500.0,331165.0,2.831,271725.0,399500.0,2.0,3.0,HOLD - Above VWMA but watch volume,44.0,30.0,20.0,100.0,73.3,100.0,5.0,100.0,0.0,100.0,66.7,0.0,52.0,85.0,61.9
FEM,,,,,,,,,,,,,,,,,,,,,,,,,27.09,26.743,26.674,24.654,True,True,True,1.298,1.561,9.882,3.0,3.0,BUY - Ideal pullback entry,0.032,0.032,0.001,True,True,True,True,True,1.0,3.0,3.0,STRONG BUY - Fresh crossover (1 days ago),57.275,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,27.09,26.696,True,False,True,34400.0,39095.0,0.88,32320.0,31725.0,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,5.0,100.0,66.7,5.0,0.0,95.0,28.5
FEMB,,,,,,,,,,,,,,,,,,,,,,,,,29.57,29.449,29.261,27.898,True,True,True,0.409,1.056,5.992,3.0,3.0,BUY - Ideal pullback entry,0.078,0.082,-0.004,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,58.049,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,29.57,29.431,True,True,False,57100.0,68475.0,0.834,69066.667,69300.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,0.0,71.667,21.5
FEMS,,,,,,,,,,,,,,,,,,,,,,,,,41.88,41.963,41.762,39.709,True,True,True,-0.199,0.282,5.467,3.0,3.0,BUY - Ideal pullback entry,0.007,0.054,-0.046,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,49.343,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,41.88,41.852,True,True,False,11100.0,13320.0,0.833,11675.0,19050.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,66.7,66.7,0.0,0.0,65.0,19.5
FEMY,Femasys Inc.,-192.148,0.49,-594.767,-1142.902,0.49,34.442,100.0,-11.091,-0.051,0.95,-67.793,inf,-37.366,0.0,11.36,inf,24.427324,0.406,0.148,107.84,1.058,-56.965,-69.815,0.861,0.882,0.789,0.878,True,False,False,-2.431,9.153,-1.945,1.0,3.0,AVOID,0.006,0.02,-0.014,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,52.16,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,0.861,0.886,False,False,True,1543600.0,1605270.0,0.962,1561650.0,964933.333,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,15.0,0.0,50.0,73.3,33.3,5.0,33.3,0.0,100.0,33.3,5.0,24.0,51.667,32.3
FENC,Fennec Pharmaceuticals Inc.,-52.272,0.0,-0.0,-540.434,0.0,0.0,100.0,0.609,-514.085,0.39,-1.623,inf,-0.167,0.0,0.0,inf,6.744413,-1.664,0.074,-6188.073,0.97,-77.872,-66.546,7.66,7.694,8.085,7.796,False,False,True,-0.448,-5.258,-1.746,1.0,3.0,AVOID,-0.144,-0.17,0.026,True,False,True,True,True,5.0,2.0,3.0,STRONG BUY - Fresh crossover (5 days ago),46.755,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,7.66,7.731,False,False,True,113600.0,154435.0,0.736,167466.667,106533.333,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,55.0,26.7,33.3,5.0,66.7,5.0,66.7,33.3,5.0,15.0,56.667,27.5
FEP,,,,,,,,,,,,,,,,,,,,,,,,,53.11,51.577,50.847,46.778,True,True,True,2.972,4.45,13.536,3.0,3.0,BUY - Ideal pullback entry,0.654,0.522,0.132,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,68.46,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,53.11,52.662,True,True,True,769500.0,55750.0,13.803,171280.0,17700.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,100.0,5.0,0.0,95.0,28.5
FEPI,,,,,,,,,,,,,,,,,,,,,,,,,46.43,45.741,45.848,41.197,True,True,True,1.505,1.269,12.703,3.0,3.0,BUY - Ideal pullback entry,0.063,0.088,-0.025,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,55.374,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,46.43,45.486,True,True,False,152800.0,133480.0,1.145,127050.0,151860.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,0.0,71.667,21.5
FER,Ferrovial SE,8.759,11.52,48.243,13.968,11.52,51.467,61.964,1.889,4.004,0.88,12.307,12.159,6.814,39.972,9.799,0.304,5.0844054,3.062,0.243,32.942,0.489,1.015,6.634,66.39,65.981,64.097,54.065,True,True,True,0.62,3.578,22.796,3.0,3.0,BUY - Ideal pullback entry,0.891,1.005,-0.114,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,57.636,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,66.39,66.36,True,True,False,62023100.0,4532860.0,13.683,2718325.0,16603725.0,2.0,3.0,HOLD - Above VWMA but watch volume,20.0,65.0,65.0,45.0,20.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,43.0,71.667,51.6
FERA,,,,,,,,,,,,,,,,,,,,,,,,,10.295,10.359,10.351,,False,False,False,-0.618,-0.536,,0.0,3.0,AVOID,-0.013,-0.001,-0.012,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,41.247,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,10.295,10.352,False,False,False,500.0,18100.0,0.028,200.0,23625.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,66.7,0.0,0.0,0.0,18.333,5.5
FERAR,,,,,,,,,,,,,,,,,,,,,,,,,0.399,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5
FERAU,,,,,,,,,,,,,,,,,,,,,,,,,10.5,10.507,10.503,10.367,False,True,True,-0.071,-0.029,1.281,2.0,3.0,WAIT - Partial trend,-0.001,0.0,-0.002,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,40.975,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,10.5,10.505,False,True,False,0.0,495.0,0.0,0.0,0.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,66.7,5.0,0.0,0.0,66.7,33.3,0.0,0.0,43.333,13.0
FEUZ,,,,,,,,,,,,,,,,,,,,,,,,,60.52,59.363,58.552,54.036,True,True,True,1.948,3.361,12.0,3.0,3.0,BUY - Ideal pullback entry,0.615,0.529,0.086,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,63.996,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,60.52,60.047,True,True,True,73700.0,5770.0,12.773,14383.333,1800.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,100.0,5.0,0.0,95.0,28.5
FEX,,,,,,,,,,,,,,,,,,,,,,,,,119.0,117.755,116.468,109.536,True,True,True,1.057,2.174,8.64,3.0,3.0,BUY - Ideal pullback entry,0.735,0.761,-0.026,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,57.202,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,119.0,117.036,True,True,True,15600.0,19760.0,0.789,24400.0,17660.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,100.0,5.0,0.0,81.667,24.5
