warning,analysis_date,current_price,total_score,max_score,score_percentage,overall_technical_signal,action,ticker,profitability_score,growth_score,valuation_score,financial_health_score,cashflow_quality_score,fundamental_total_score,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,fundamental_total_pct,ma_score,ma_distance_bonus,macd_score,macd_crossover_bonus,rsi_score,vwma_score,vwma_volume_bonus,technical_total_score,ma_pct,macd_pct,rsi_pct,vwma_pct,technical_total_pct,combined_score,moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,support_resistance.current_price,support_resistance.nearest_resistance,support_resistance.nearest_support,support_resistance.dist_to_resistance_%,support_resistance.dist_to_support_%,support_resistance.at_support,support_resistance.near_resistance,support_resistance.resistance_levels,support_resistance.support_levels,support_resistance.score,support_resistance.max_score,support_resistance.signal,market_context.SPY_price,market_context.SPY_50MA,market_context.SPY_200MA,market_context.above_50,market_context.above_200,market_context.golden_cross,market_context.VIX,market_context.low_vix,market_context.score,market_context.total_checks,market_context.market_state,market_context.recommendation,relative_strength.stock_return_%,relative_strength.benchmark_return_%,relative_strength.outperformance_%,relative_strength.outperforming,relative_strength.signal,longName,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%_from_balance_sheet,FCF_capex_from_cashflow,FCF%,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,warning_major_holders,current,Normalized EBIT,Normalized Net Income,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D),high,low,mean,median,error_fundamental
,2026-01-01,2.85,3,15,20.0,🔴 AVOID,Poor setup,AFCG,4,3,4,3,11,25,16.0,15.0,20.0,15.0,73.3,25,0.0,5,0.0,5,13.333,0.0,0,23.333,0.0,0.0,66.7,0.0,23.3,24.5,2.85,2.994,3.052,4.158,False,False,False,-4.794,-6.609,-31.458,0,3,AVOID,-0.045,-0.036,-0.009,False,False,False,False,True,4.0,0,3.0,AVOID - Bearish momentum,44.919,True,False,True,Bearish,2,3.0,BUY - Acceptable zone,2.85,3.055,False,False,False,232700.0,303820.0,0.766,234850.0,308557.143,0,3.0,"AVOID - Below VWMA, weak support",2.85,4.914,2.52,72.416,11.579,False,False,"[np.float64(5.477538336264337), np.float64(7.7632380710631566), np.float64(7.973346253589297)]","[np.float64(7.0036149948562745), np.float64(7.129320472681462), np.float64(7.255026793901515)]",1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,,11.039,,False,AVOID - Significant underperformance,Advanced Flower Capital Inc.,0.0,0.0,0.0,0.0,45.304,185.692,-85.692,0.0,-0.0,45.304,0.0,0.0,-85.692,0.589,0.0,3.128,94669098.0,21557675.0,83647144.0,0.884,3.597,inf,26.065,-20.799,-2.081,-inf,2.259,2.85,64394441.85,2.929,-78.409134,0.0,0.0,0.0,21557675.0,128.44,21557675.0,128.44,62.1,6.439,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,1.0,64394444.0,16784205.0,35755227.0,402057313.0,200681175.0,320052225.0,188612150.0,0.0,0.0,0.0,0.0,21557675.0,0.0,39988745.0,0.0,6336308.0,447587.0,22594541.0,0.0,0.0,0.0,4.984,8.056,6.438,3.864,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,2.85,0.0,24556200.333,,,,,,,,,8.0,5.0,6.5,6.5,
,2026-01-01,64.01,11,15,73.333,🟢 STRONG BUY,Enter position,AFJK,0,3,0,14,4,21,0.0,15.0,0.0,70.0,26.7,21,30.0,0,20.0,0,20.0,5.0,5,80.0,100.0,100.0,100.0,33.3,80.0,38.7,64.01,37.548,21.947,13.863,True,True,True,70.474,191.661,361.743,3,3,WAIT - Extended above MA,11.411,8.327,3.084,True,True,True,False,False,,3,3.0,HOLD - Bullish but watch for weakening,60.1,True,True,True,Bullish,3,3.0,BUY - Acceptable zone,64.01,72.816,False,False,True,485200.0,595105.0,0.815,807375.0,189720.0,1,3.0,"AVOID - Below VWMA, weak support",64.01,82.0,22.03,28.105,65.584,False,False,"[np.float64(41.79999923706055), np.float64(82.0), np.float64(98.1500015258789)]","[np.float64(11.100000381469727), np.float64(11.25), np.float64(22.030000686645508)]",1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,496.552,11.039,485.513,True,STRONG - Significant outperformance,"Aimei Health Technology Co., Ltd",-1.459,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,2.01,-1.0,-1.0,-1.0,-1.0,0.003,inf,0.0,2552215.0,-672289.0,-672289.0,-0.263,3.622,320.05,0.651,0.0,0.0,inf,0.612,64.01,391852129.33,0.001,0,0.0,0.0,0.0,-672289.0,-26.341,-672289.0,-26.341,0.0,39.185,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,1.0,391852128.0,2552215.0,0.0,73814933.0,1506994.0,69755724.0,227700.0,0.0,30384.0,816994.0,-786610.0,-672289.0,0.0,0.0,0.0,0.0,0.0,6121733.0,0.0,0.0,0.0,-1.0,-1.0,3.53,3.458,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,64.01,-1.0,-1.0,,,,,,,,,,,,,
Missing financial statements for AFJKR,2026-01-01,0.374,0,15,0.0,🔴 AVOID,Poor setup,AFJKR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.0,0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,5.0,1.5,0.374,,,,False,False,False,,,,0,3,AVOID,,,,,,,,,,0,,N/A,,,,,,0,,N/A,,,,,,,,,,,0,,N/A,0.374,,,,,False,False,[],[],0,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,0.0,11.039,-11.039,False,AVOID - Significant underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-01-01,66.0,11,15,73.333,🟢 STRONG BUY,Enter position,AFJKU,0,3,4,14,4,25,0.0,15.0,20.0,70.0,26.7,25,30.0,0,20.0,0,6.667,15.0,5,76.667,100.0,100.0,33.3,100.0,76.7,40.5,66.0,37.004,22.375,14.034,True,True,True,78.362,194.967,370.293,3,3,WAIT - Extended above MA,11.532,8.945,2.588,True,True,True,True,False,,3,3.0,BUY - Momentum building,81.631,False,True,False,Overbought,1,3.0,"WAIT - Overbought, pullback likely",66.0,35.922,True,True,True,0.0,875.0,0.0,2150.0,400.0,3,3.0,STRONG BUY - Institutional accumulation,66.0,80.0,22.28,21.212,66.242,False,False,"[np.float64(26.200000762939453), np.float64(53.0), np.float64(80.0)]","[np.float64(11.300000190734863), np.float64(12.420000076293945), np.float64(22.280000686645508)]",1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,502.74,11.039,491.701,True,STRONG - Significant outperformance,"Aimei Health Technology Co., Ltd",-1.459,-1.0,0.0,-1.0,-1.0,-1.0,101.0,-1.0,2.01,-1.0,-1.0,-1.0,-1.0,0.003,inf,0.0,2552215.0,-672289.0,-672289.0,-0.263,3.622,inf,3866992.424,0.0,0.0,inf,0.0,66.0,0.0,0.0,0,0.0,0.0,0.0,-672289.0,-26.341,-672289.0,-26.341,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,1.0,0.0,2552215.0,0.0,73814933.0,1506994.0,69755724.0,227700.0,0.0,30384.0,816994.0,-786610.0,-672289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,3.53,3.458,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,66.0,-1.0,-1.0,,,,,,,,,,,,,
Missing financial statements for AFOS,2026-01-01,34.38,11,15,73.333,🟢 STRONG BUY,Enter position,AFOS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,5,20.0,0,20.0,15.0,5,75.0,33.3,100.0,100.0,100.0,75.0,22.5,34.38,34.036,33.018,,True,False,False,1.012,4.125,,1,3,AVOID,0.534,0.526,0.007,True,True,True,False,True,7.0,3,3.0,HOLD - Bullish but watch for weakening,57.978,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,34.38,34.068,True,True,True,2800.0,3495.0,0.801,3983.333,3666.667,3,3.0,STRONG BUY - Institutional accumulation,34.38,34.55,32.853,0.495,4.441,False,True,"[np.float64(31.700483338197223), np.float64(33.291785149132146), np.float64(34.55007581387426)]","[np.float64(30.770227355949665), np.float64(31.962707721387012), np.float64(32.85308299854773)]",1,3,"WAIT - Near resistance, likely pullback",681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,36.145,11.039,25.106,True,STRONG - Significant outperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-01-01,11.03,9,15,60.0,🟡 WAIT,Need more confirmation,AFRI,0,0,4,7,4,15,0.0,0.0,20.0,35.0,26.7,15,30.0,5,6.667,0,20.0,10.0,0,71.667,100.0,33.3,100.0,66.7,71.7,32.0,11.03,10.747,9.983,8.628,True,True,True,2.629,10.49,27.832,3,3,BUY - Ideal pullback entry,0.249,0.299,-0.05,False,True,False,True,False,,1,3.0,AVOID - Bearish momentum,59.871,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,11.03,10.752,True,True,False,27500.0,23800.0,1.155,15300.0,54466.667,2,3.0,HOLD - Above VWMA but watch volume,11.03,11.42,9.26,3.536,16.047,False,False,"[np.float64(9.979999542236328), np.float64(10.119999885559082), np.float64(11.420000076293945)]","[np.float64(8.444999694824219), np.float64(8.630000114440918), np.float64(9.260000228881836)]",0,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,8.67,11.039,-2.369,False,WEAK - Slight underperformance,Forafric Global PLC,-22.848,-9.132,2.301,2.436,-6.602,0.0,100.0,5.261,-21.343,-6.602,2.436,5.261,100.0,7.281,-0.606,-7.615,-64111000.0,23466000.0,-26825000.0,0.418,-7.861,inf,-8.198,0.0,1.573,inf,2.69,11.03,296724559.76,0.559,1.4695445,124489000.0,-251000.0,2059000.0,23717000.0,-97.501,21407000.0,-88.004,0.0,29.672,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.011,296724544.0,-24325000.0,274223000.0,246078000.0,240762000.0,22795000.0,165970000.0,1390000.0,77385000.0,207270000.0,-129885000.0,23466000.0,2059000.0,0.0,6043000.0,12815000.0,1651000.0,26901592.0,117828000.0,6661000.0,164580000.0,-5.458,-85.202,-230.329,-8.757,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,11.03,-4121333.333,-18709666.667,,,,,,,,,,,,,
,2026-01-01,1.4,0,15,0.0,🔴 AVOID,Poor setup,AFRIW,0,0,0,11,4,15,0.0,0.0,0.0,55.0,26.7,15,0.0,5,0.0,0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,5.0,12.0,1.4,,,,False,False,False,,,,0,3,AVOID,,,,,,,,,,0,,N/A,,,,,,0,,N/A,,,,,,,,,,,0,,N/A,1.4,,,,,False,False,[],[],0,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,0.0,11.039,-11.039,False,AVOID - Significant underperformance,Forafric Global PLC,-22.848,-9.132,2.301,2.436,-6.602,0.0,100.0,5.261,-21.343,-6.602,2.436,5.261,100.0,7.281,-0.606,-7.615,-64111000.0,23466000.0,-26825000.0,0.418,-7.861,inf,-1737500000.0,0.0,1.573,inf,0.0,1.4,0.0,0.0,0,124489000.0,-251000.0,2059000.0,23717000.0,-97.501,21407000.0,-88.004,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.011,0.0,-24325000.0,274223000.0,246078000.0,240762000.0,22795000.0,165970000.0,1390000.0,77385000.0,207270000.0,-129885000.0,23466000.0,2059000.0,0.0,6043000.0,12815000.0,1651000.0,0.0,117828000.0,6661000.0,164580000.0,-5.458,-85.202,-230.329,-8.757,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,1.4,-4121333.333,-18709666.667,,,,,,,,,,,,,
,2026-01-01,74.43,12,15,80.0,🟢 STRONG BUY,Enter position,AFRM,3,7,0,10,7,27,12.0,35.0,0.0,50.0,46.7,27,30.0,5,20.0,0,20.0,10.0,0,85.0,100.0,100.0,100.0,66.7,85.0,44.4,74.43,72.274,71.495,65.855,True,True,True,2.984,4.104,13.02,3,3,BUY - Ideal pullback entry,1.555,1.179,0.376,True,True,True,False,False,,3,3.0,HOLD - Bullish but watch for weakening,53.736,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,74.43,72.152,True,True,False,2527500.0,4601770.0,0.549,3715225.0,3779500.0,2,3.0,HOLD - Above VWMA but watch volume,74.43,78.95,70.66,6.073,5.065,False,False,"[np.float64(82.5270004272461), np.float64(92.55999755859375), np.float64(100.0)]","[np.float64(67.48999786376953), np.float64(70.66000366210938), np.float64(79.4000015258789)]",1,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,19.069,11.039,8.03,True,GOOD - Outperforming market,"Affirm Holdings, Inc.",4.437,-2.462,6.193,6.028,-27.573,0.0,100.0,45.595,-211.794,-27.573,6.028,45.595,100.0,2.875,0.794,15.097,-2158333000.0,793909000.0,1094034000.0,-0.507,0.548,107.87,0.242,0.0,33.695,inf,28.936,74.43,21537271045.53,0.365,7.1018972,591760000.0,367287000.0,192189000.0,426622000.0,817.503,601720000.0,1153.03,0.0,2456.738,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.537,24567379968.0,52186000.0,3224412000.0,11154929000.0,8085920000.0,2731989000.0,7853306000.0,0.0,9758617000.0,180098000.0,9578519000.0,793909000.0,192189000.0,0.0,225076000.0,425451000.0,9279000.0,289362771.0,591760000.0,0.0,0.0,-9.442,-28.956,-19.664,-5.859,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,74.43,-163530333.333,-483638666.667,,,,,,,,,115.0,53.0,92.671,94.5,
Missing financial statements for AFSC,2026-01-01,30.44,7,15,46.667,🔴 AVOID,Poor setup,AFSC,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,20.0,5,6.667,0,13.333,5.0,5,55.0,66.7,33.3,66.7,33.3,55.0,16.5,30.44,31.38,30.551,28.787,False,True,True,-2.995,-0.365,5.743,2,3,WAIT - Partial trend,0.16,0.299,-0.138,False,True,False,False,False,,1,3.0,AVOID - Bearish momentum,40.483,True,False,True,Bearish,2,3.0,BUY - Acceptable zone,30.44,31.566,False,False,True,2800.0,2255.0,1.242,4825.0,2780.0,1,3.0,"AVOID - Below VWMA, weak support",30.44,30.62,29.827,0.593,2.014,False,True,"[np.float64(30.231767654418945), np.float64(30.62047004699707), np.float64(31.860000610351562)]","[np.float64(28.882806877114216), np.float64(29.8270798193127), np.float64(30.983192443847656)]",1,3,"WAIT - Near resistance, likely pullback",681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,2.667,11.039,-8.372,False,WEAK - Slight underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-01-01,15.41,11,15,73.333,🟢 STRONG BUY,Enter position,AFYA,4,18,20,5,13,60,16.0,90.0,100.0,25.0,86.7,60,10.0,5,20.0,0,20.0,10.0,5,70.0,33.3,100.0,100.0,66.7,70.0,63.0,15.41,14.744,14.666,16.183,True,False,False,4.517,5.073,-4.775,1,3,AVOID,0.092,0.019,0.074,True,True,True,True,True,6.0,3,3.0,BUY - Momentum building,66.626,True,True,True,Bullish,3,3.0,BUY - Acceptable zone,15.41,14.807,True,False,True,270400.0,93305.0,2.898,130816.667,74300.0,2,3.0,BUY - Good volume support,15.41,16.782,14.86,8.902,3.569,False,False,"[np.float64(18.155000686645508), np.float64(18.356258018828182), np.float64(19.899999618530273)]","[np.float64(16.351999282836914), np.float64(17.030000686645508), np.float64(18.280000686645508)]",2,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-0.125,11.039,-11.164,False,AVOID - Significant underperformance,Afya Limited,13.561,12.485,2.297,2.171,16.195,0.0,100.0,20.702,14.46,16.195,2.171,20.702,100.0,0.881,2.76,4.061,1614729000.0,1432659000.0,3951048000.0,2.447,8.326,10.555,87.388,43.049,24.329,0.245,4.689,15.41,722651210.32,4.391,0.385161,1544735000.0,467820000.0,392615000.0,964839000.0,152.783,1040044000.0,164.692,0.0,139.94,False,True,True,False,False,False,True,True,False,True,True,True,False,True,False,0.673,1399397760.0,631510000.0,3304329000.0,8829539000.0,4518956000.0,3601505000.0,3173497000.0,57145000.0,1589784000.0,1140195000.0,449589000.0,1432659000.0,392615000.0,0.0,333341000.0,366352000.0,27471000.0,46894952.0,1500701000.0,44034000.0,3116352000.0,5.465,11.784,16.046,7.695,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,15.41,858568666.667,463801000.0,,,,,,,,,24.189,15.471,18.373,17.366,
,2026-01-01,0.392,7,15,46.667,🔴 AVOID,Poor setup,AGAE,0,7,4,6,7,24,0.0,35.0,20.0,30.0,46.7,24,0.0,5,13.333,0,13.333,10.0,0,41.667,0.0,66.7,66.7,66.7,41.7,29.3,0.392,0.38,0.468,1.281,False,False,False,3.267,-16.264,-69.402,0,3,AVOID,-0.017,-0.03,0.014,True,False,True,False,False,,2,3.0,HOLD - Bullish but watch for weakening,45.462,True,False,True,Bearish,2,3.0,STRONG BUY - Ideal zone,0.392,0.373,True,True,False,277000.0,1302670.0,0.213,597933.333,945600.0,2,3.0,HOLD - Above VWMA but watch volume,0.392,2.28,0.339,481.633,13.52,False,False,"[np.float64(3.313999891281128), np.float64(3.740000009536743), np.float64(3.7899999618530273)]","[np.float64(1.0), np.float64(1.4809999465942383), np.float64(2.5239999294281006)]",1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-51.545,11.039,-62.584,False,AVOID - Significant underperformance,Allied Gaming & Entertainment Inc.,-16.277,-11.695,1.093,0.896,-133.278,0.0,100.0,18.585,-138.049,-133.278,0.896,18.585,100.0,0.379,,1.85,31849100.0,-9769381.0,-38921706.0,-1.222,-14.96,inf,-112.51,0.0,22.359,inf,3.801,0.392,14894053.674,2.105,1.8764629,7365800.0,-298536.0,2359781.0,-9470845.0,56.518,-12129162.0,72.381,0.0,1.49,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.969,14895798.0,-16757285.0,9079172.0,112687259.0,35157377.0,82749924.0,31356705.0,471361.0,94745632.0,30478161.0,64267471.0,-9769381.0,2359781.0,0.0,1585535.0,,-425417.0,38014430.0,7365800.0,0.0,30885344.0,7.648,6.645,-21.517,-14.915,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,0.392,-10504907.0,-10338877.0,995895.4,205694.6,-12720929.6,83745819.4,0.374,114631163.4,-10.892,-20.01,,,,,
,2026-01-01,9.76,7,15,46.667,🔴 AVOID,Poor setup,AGCC,22,17,4,20,4,67,88.0,85.0,20.0,100.0,26.7,67,0.0,5,6.667,0,20.0,10.0,5,46.667,0.0,33.3,100.0,66.7,46.7,60.9,9.76,10.006,,,False,False,False,-2.456,,,0,3,AVOID,0.739,0.906,-0.167,False,True,False,False,False,,1,3.0,AVOID - Bearish momentum,54.315,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,9.76,10.175,False,True,True,356600.0,252330.0,1.413,601500.0,211683.333,2,3.0,"AVOID - Below VWMA, weak support",9.76,11.522,8.31,18.053,14.857,False,False,"[np.float64(7.980000019073486), np.float64(11.522000312805176), np.float64(14.65999984741211)]",[np.float64(8.3100004196167)],1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,61.322,11.039,50.284,True,STRONG - Significant outperformance,Agencia Comercial Spirits Ltd,51.238,37.277,36.392,-1.0,28.838,0.0,100.0,15.518,-44.356,28.838,-1.0,15.518,100.0,0.116,582.759,23.466,1018566.0,-236837.0,-511359.0,-0.502,28.813,244.0,0.402,225.677,186.004,1.081,1.988,9.76,193994640.0,0.001,63.83616,94885.0,63117.0,0.0,-299954.0,-38.491,-236837.0,-30.392,0.0,19.399,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,1.266,193994640.0,779278.0,2537743.0,3912631.0,2012430.0,1210991.0,140088.0,0.0,3667595.0,1922023.0,1745572.0,-236837.0,0.0,0.0,12813.0,1741.0,238935.0,19876500.0,94885.0,0.0,0.0,16.2,34.927,50.095,23.553,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,9.76,661297.0,509283.0,,,,,,,,,,,,,
Missing financial statements for AGEM,2026-01-01,38.385,13,15,86.667,🟢 STRONG BUY,Enter position,AGEM,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,30.0,5,20.0,0,20.0,15.0,5,95.0,100.0,100.0,100.0,100.0,95.0,28.5,38.385,37.998,37.798,33.812,True,True,True,1.019,1.554,13.525,3,3,BUY - Ideal pullback entry,0.238,0.175,0.063,True,True,True,False,True,7.0,3,3.0,HOLD - Bullish but watch for weakening,58.596,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,38.385,37.989,True,True,True,1400.0,6845.0,0.205,6085.714,2200.0,3,3.0,STRONG BUY - Institutional accumulation,38.385,38.834,37.121,1.169,3.292,False,True,"[np.float64(37.54949915974127), np.float64(38.27520145649028), np.float64(38.83366286070485)]","[np.float64(34.25493177068254), np.float64(35.91691000719708), np.float64(37.12144311133426)]",1,3,"WAIT - Near resistance, likely pullback",681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,30.175,11.039,19.136,True,STRONG - Significant outperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-01-01,3.14,3,15,20.0,🔴 AVOID,Poor setup,AGEN,7,0,4,7,7,25,28.0,0.0,20.0,35.0,46.7,25,0.0,0,0.0,0,6.667,0.0,0,6.667,0.0,0.0,33.3,0.0,6.7,19.5,3.14,3.649,3.955,4.032,False,False,False,-13.937,-20.615,-22.127,0,3,AVOID,-0.256,-0.203,-0.053,False,False,False,True,False,,0,3.0,AVOID - Bearish momentum,27.636,True,False,False,Oversold,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",3.14,3.59,False,False,False,402600.0,643755.0,0.625,436333.333,1003083.333,0,3.0,"AVOID - Below VWMA, weak support",3.14,4.8,3.01,52.866,4.14,False,False,"[np.float64(6.349999904632568), np.float64(6.579999923706055), np.float64(7.340000152587891)]","[np.float64(4.110000133514404), np.float64(4.340000152587891), np.float64(5.670000076293945)]",2,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,1.618,11.039,-9.421,False,WEAK - Slight underperformance,Agenus Inc.,-2354.107,-901.401,0.667,0.796,-200.447,0.0,100.0,7.042,-166.694,-200.447,0.796,7.042,100.0,-0.592,-1.058,-0.0,-716973000.0,-158315000.0,-547745000.0,0.764,-72.381,inf,-212.773,0.0,-29.531,inf,3.401,3.14,106786215.86,0.888,0.9995995,148179000.0,-3017000.0,576000.0,-155298000.0,68.349,-158891000.0,69.931,0.0,10.679,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.981,106786216.0,-227212000.0,103463000.0,226271000.0,532695000.0,-160331000.0,94870000.0,2415000.0,45574000.0,221401000.0,-175827000.0,-158315000.0,576000.0,0.0,13343000.0,117626000.0,0.0,34008349.0,147395000.0,784000.0,92455000.0,-51.717,471.427,93.366,-84.124,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,3.14,-147650000.0,-231015666.667,,,,,,,,,23.0,6.0,12.333,8.0,
Missing financial statements for AGGA,2026-01-01,25.295,11,15,73.333,🟢 STRONG BUY,Enter position,AGGA,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,5,20.0,5,20.0,10.0,0,70.0,33.3,100.0,100.0,66.7,70.0,21.0,25.295,25.275,25.231,,True,False,False,0.078,0.254,,1,3,AVOID,0.026,0.024,0.002,True,True,True,False,True,5.0,3,3.0,STRONG BUY - Fresh crossover (5 days ago),56.1,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,25.295,25.261,True,True,False,6500.0,10480.0,0.62,7040.0,11425.0,2,3.0,HOLD - Above VWMA but watch volume,25.295,25.351,24.985,0.221,1.226,True,True,"[np.float64(24.654649751007298), np.float64(25.069407900607803)]","[np.float64(24.104161302079213), np.float64(24.506103515625), np.float64(24.984791587229445)]",2,3,BUY - At support but near resistance,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,4.46,11.039,-6.579,False,WEAK - Slight underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
