Unnamed: 0,ticker,error,longName,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%_from_balance_sheet,FCF_capex_from_cashflow,FCF%,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,Normalized EBIT,Normalized Net Income,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D),analysis_date,current_price,total_score,max_score,score_percentage,overall_technical_signal,action,profitability_score,growth_score,valuation_score,financial_health_score,cashflow_quality_score,fundamental_total_score,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,fundamental_total_pct,ma_score,ma_distance_bonus,macd_score,macd_crossover_bonus,rsi_score,vwma_score,vwma_volume_bonus,technical_total_score,ma_pct,macd_pct,rsi_pct,vwma_pct,technical_total_pct,combined_score,moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,support_resistance.current_price,support_resistance.nearest_resistance,support_resistance.nearest_support,support_resistance.dist_to_resistance_%,support_resistance.dist_to_support_%,support_resistance.at_support,support_resistance.near_resistance,support_resistance.resistance_levels,support_resistance.support_levels,support_resistance.score,support_resistance.max_score,support_resistance.signal,market_context.SPY_price,market_context.SPY_50MA,market_context.SPY_200MA,market_context.above_50,market_context.above_200,market_context.golden_cross,market_context.VIX,market_context.low_vix,market_context.score,market_context.total_checks,market_context.market_state,market_context.recommendation,relative_strength.stock_return_%,relative_strength.benchmark_return_%,relative_strength.outperformance_%,relative_strength.outperforming,relative_strength.signal,high,low,mean,median,market_context,relative_strength
373.0,ASNS,,"Actelis Networks, Inc.",-103.13,-116.329,10.876,12.196,-97.618,0.0,100.0,3.91,-1194.434,-97.618,12.196,3.91,100.0,3.466,-6.081,-0.0,-26893000.0,-6549000.0,-23620000.0,0.878,-38.974,inf,-438.96,0.0,-3.161,inf,0.175,0.57,996445.864,1.35,0.296,448000.0,-505000.0,1000.0,-6044000.0,138.18,-6550000.0,149.749,0.0,0.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.923,996445.0,-4374000.0,7760000.0,8225000.0,5240000.0,388000.0,1345000.0,198000.0,6903000.0,4583000.0,2320000.0,-6549000.0,1000.0,0.0,26000.0,618000.0,0.0,1747844.0,448000.0,0.0,1147000.0,-80.447,-104.831,-344.155,-48.276,0.073,0.071,0.076,13.0,0.57,-6476000.0,-7214000.0,7181400.0,2058800.0,-3431800.0,7569400.0,0.178,8716400.0,-29.529,-57.785,2025-12-21,0.57,2.0,15.0,13.333,🔴 AVOID,Poor setup,3.0,0.0,4.0,5.0,11.0,23.0,12.0,0.0,20.0,25.0,73.3,23.0,0.0,0.0,0.0,0.0,6.667,0.0,0.0,6.667,0.0,0.0,33.3,0.0,6.7,18.1,0.57,2.429,3.867,5.636,False,False,False,-76.532,-85.26,-89.887,0.0,3.0,AVOID,-0.8,-0.616,-0.183,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,22.352,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",0.57,1.126,False,False,False,2295600.0,2474675.0,0.928,395800.0,5962225.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.57,8.6,0.502,1408.772,11.93,False,False,"[np.float64(13.300000190734863), np.float64(16.899999618530273), np.float64(17.799999237060547)]","[np.float64(6.809999942779541), np.float64(11.699999809265137), np.float64(12.800000190734863)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-94.466,15.18,-109.646,False,AVOID - Significant underperformance,21.0,21.0,21.0,21.0,,
374.0,ASO,,"Academy Sports and Outdoors, Inc.",14.596,19.196,3.945,4.114,8.434,5.561,94.439,7.329,25.435,8.434,4.114,7.329,94.439,0.914,14.608,22.254,2237019000.0,528082000.0,2289131000.0,1.023,8.947,9.871,11.686,-7.347,-4.316,-1.344,6.668,53.7,3580785810.0,0.499,0.596,1752447000.0,275198000.0,200360000.0,252884000.0,60.434,327722000.0,78.319,0.879,358.079,False,False,True,False,True,False,True,True,True,True,True,True,False,True,True,0.479,3580785920.0,418447000.0,5933450000.0,4900963000.0,2896928000.0,1954650000.0,1786554000.0,95621000.0,1710149000.0,960881000.0,749268000.0,528082000.0,200360000.0,31463000.0,118070000.0,36873000.0,119778000.0,66681300.0,1698211000.0,54236000.0,1690933000.0,12.065,34.117,21.141,8.738,0.014,1.156,1.172,483.0,53.7,716355333.333,521879333.333,,,,,,,,,2025-12-21,53.7,12.0,15.0,80.0,🟢 STRONG BUY,Enter position,14.0,3.0,14.0,18.0,7.0,56.0,56.0,15.0,70.0,90.0,46.7,56.0,30.0,0.0,20.0,0.0,20.0,15.0,5.0,90.0,100.0,100.0,100.0,100.0,90.0,66.2,53.7,50.864,48.876,47.066,True,True,True,5.575,9.869,14.095,3.0,3.0,WAIT - Extended above MA,2.063,1.718,0.345,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,59.614,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,53.7,50.976,True,True,True,2688800.0,1984475.0,1.355,2219020.0,2037375.0,3.0,3.0,STRONG BUY - Institutional accumulation,53.7,54.211,50.966,0.952,5.092,False,True,"[np.float64(56.55617224655238), np.float64(57.13756007461768), np.float64(58.6240920813211)]","[np.float64(48.93716678283372), np.float64(50.32244322657439), np.float64(50.965854148663475)]",0.0,3.0,"WAIT - Near resistance, likely pullback",680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-2.456,15.18,-17.637,False,AVOID - Significant underperformance,70.0,50.0,59.895,59.0,,
375.0,ASPC,,A SPAC III Acquisition Corp.,-0.954,25.138,0.0,0.0,-1.0,0.0,100.0,0.0,-0.0,-1.0,0.0,0.0,100.0,-1.965,inf,-0.0,-331762.0,-473887.0,-473887.0,1.428,0.0,inf,-1.957,0.0,0.0,inf,0.084,13.81,11566993.61,0.024,0.0,0.0,0.0,0.0,-473887.0,209.33,-473887.0,209.33,0.0,3.228,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,1.0,32282008.0,-226383.0,0.0,62075158.0,517334.0,-140576.0,276221.0,0.0,1718199.0,517334.0,1200865.0,-473887.0,0.0,0.0,0.0,0.0,0.0,837581.0,0.0,0.0,0.0,-1.0,25.216,-0.737,-0.729,2.131,5.658,-5.002,24.0,13.81,-230828.333,-110587.333,,,,,,,,,2025-12-21,13.81,11.0,15.0,73.333,🟢 STRONG BUY,Enter position,14.0,0.0,0.0,17.0,15.0,46.0,56.0,0.0,0.0,85.0,100.0,46.0,30.0,0.0,20.0,5.0,20.0,5.0,5.0,85.0,100.0,100.0,100.0,33.3,85.0,57.7,13.81,11.267,10.937,10.394,True,True,True,22.573,26.265,32.868,3.0,3.0,WAIT - Extended above MA,0.348,0.221,0.127,True,True,True,True,True,1.0,3.0,3.0,STRONG BUY - Fresh crossover (1 days ago),61.155,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,13.81,15.807,False,False,True,82200.0,197815.0,0.416,1143466.667,86583.333,1.0,3.0,"AVOID - Below VWMA, weak support",13.81,63.98,10.52,363.287,23.823,False,False,"[np.float64(11.510000228881836), np.float64(12.0), np.float64(63.97999954223633)]","[np.float64(10.210000038146973), np.float64(10.329999923706055), np.float64(10.520000457763672)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,38.794,15.18,23.614,True,STRONG - Significant outperformance,,,,,,
377.0,ASPCU,,A SPAC III Acquisition Corp.,-0.954,25.138,0.0,0.0,-1.0,0.0,100.0,0.0,-0.0,-1.0,0.0,0.0,100.0,-1.965,inf,-0.0,-331762.0,-473887.0,-473887.0,1.428,0.0,inf,-1886525.0,0.0,0.0,inf,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-473887.0,209.33,-473887.0,209.33,0.0,0.0,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,1.0,0.0,-226383.0,0.0,62075158.0,517334.0,-140576.0,276221.0,0.0,1718199.0,517334.0,1200865.0,-473887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,25.216,-0.737,-0.729,0.07,0.075,0.081,9.0,12.0,-230828.333,-110587.333,,,,,,,,,2025-12-21,11.36,7.0,15.0,46.667,🔴 AVOID,Poor setup,14.0,0.0,0.0,17.0,15.0,46.0,56.0,0.0,0.0,85.0,100.0,46.0,30.0,5.0,6.667,5.0,13.333,5.0,5.0,70.0,100.0,33.3,66.7,33.3,70.0,53.2,11.36,11.433,11.119,10.545,True,True,True,-0.639,2.167,7.731,3.0,3.0,BUY - Ideal pullback entry,0.194,0.209,-0.014,False,True,False,False,True,2.0,1.0,3.0,AVOID - Bearish momentum,49.688,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,11.36,17.13,False,False,True,1351.0,3748.1,0.36,32657.0,1521.333,1.0,3.0,"AVOID - Below VWMA, weak support",11.36,11.71,10.46,3.077,7.923,False,False,"[np.float64(11.709500312805176), np.float64(13.0), np.float64(47.31999969482422)]","[np.float64(10.079999923706055), np.float64(10.210000038146973), np.float64(10.460000038146973)]",0.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,13.147,15.18,-2.033,False,WEAK - Slight underperformance,,,,,,
378.0,ASPI,,ASP Isotopes Inc.,-36.72,-52.515,0.394,0.23,-2270.619,0.0,100.0,0.991,-524.304,-2270.619,0.23,0.991,100.0,2.316,-101.804,-0.345,-53564954.0,-16695365.0,-25047650.0,0.468,-117.398,inf,-4.798,0.0,0.0,inf,11.084,6.08,673907941.76,0.056,80.386,37446295.0,16837253.0,11372399.0,-33532618.0,103.708,-28067764.0,86.807,0.0,67.391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.008,673907904.0,-32333581.0,4144226.0,94347988.0,43181548.0,16295954.0,37745925.0,3053478.0,65743662.0,7058271.0,58685391.0,-16695365.0,11372399.0,0.0,471421.0,258867.0,111449.0,110840122.0,23476511.0,13969784.0,34692447.0,-57.993,-91.947,-100.736,-53.054,0.194,0.484,0.601,213.0,6.08,-17726421.0,-17854984.667,4514764.4,1035419.0,-29948853.0,20810718.4,1.814,55503165.4,-54.145,-155.37,2025-12-21,6.08,8.0,15.0,53.333,🟡 WAIT,Need more confirmation,0.0,0.0,0.0,11.0,9.0,20.0,0.0,0.0,0.0,55.0,60.0,20.0,10.0,5.0,13.333,0.0,13.333,10.0,5.0,56.667,33.3,66.7,66.7,66.7,56.7,31.0,6.08,6.017,8.111,7.737,False,False,True,1.043,-25.043,-21.414,1.0,3.0,AVOID,-0.546,-0.648,0.102,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,43.3,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,6.08,6.044,True,False,True,7557500.0,6144430.0,1.23,5602040.0,4255100.0,2.0,3.0,BUY - Good volume support,6.08,10.82,5.3,77.961,12.829,False,False,"[np.float64(11.680000305175781), np.float64(11.859999656677246), np.float64(14.489999771118164)]","[np.float64(7.690000057220459), np.float64(8.350000381469727), np.float64(8.5)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,24.335,15.18,9.155,True,GOOD - Outperforming market,15.0,11.0,13.0,13.0,,
379.0,ASPS,,Altisource Portfolio Solutions S.A.,-4.708,-12.759,39.874,24.153,-31.981,0.0,100.0,98.04,-870.475,-31.981,24.153,98.04,100.0,-1.861,0.101,-7.853,-133532000.0,-5025000.0,-132151000.0,0.99,-23.012,inf,-48.237,0.0,-3.546,inf,1.099,6.72,73876649.28,3.166,0.435,2944000.0,5470000.0,3000.0,-10495000.0,29.451,-5028000.0,14.109,0.0,7.388,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2.089,73876648.0,-35636000.0,160134000.0,143606000.0,300317000.0,-125670000.0,233862000.0,1554000.0,51101000.0,271273000.0,-220172000.0,-5025000.0,3000.0,0.0,7614000.0,38877000.0,2581000.0,10993549.0,2944000.0,0.0,232308000.0,-27.867,51.091,45.891,-32.154,0.029,0.639,0.658,34.0,6.72,-13721000.0,-48448000.0,,,,,,,,,2025-12-21,6.72,3.0,15.0,20.0,🔴 AVOID,Poor setup,10.0,0.0,4.0,3.0,7.0,24.0,40.0,0.0,20.0,15.0,46.7,24.0,10.0,0.0,0.0,0.0,6.667,0.0,0.0,16.667,33.3,0.0,33.3,0.0,16.7,21.8,6.72,7.861,9.371,9.249,False,False,True,-14.515,-28.292,-27.345,1.0,3.0,AVOID,-0.864,-0.803,-0.06,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,33.315,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",6.72,7.51,False,False,False,37600.0,20285.0,1.854,17000.0,33700.0,0.0,3.0,"AVOID - Below VWMA, weak support",6.72,11.88,6.14,76.786,8.631,False,False,"[np.float64(13.0), np.float64(14.359999656677246), np.float64(15.960000038146973)]","[np.float64(9.300000190734863), np.float64(10.5600004196167), np.float64(10.720000267028809)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,52.727,15.18,37.547,True,STRONG - Significant outperformance,,,,,,
382.0,ASRT,,"Assertio Holdings, Inc.",-11.132,-43.02,66.646,90.073,-55.129,0.0,100.0,100.0,-5065.644,-55.129,90.073,100.0,100.0,0.288,-7.224,-0.242,-245179000.0,26408000.0,160133000.0,-0.653,-7.535,inf,-31.141,0.0,4.024,inf,9.625,0.72,69301502.64,0.574,0.505,1711000.0,24973000.0,,1435000.0,-6.649,,,0.0,6.93,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,0.054,69301504.0,-21581000.0,124961000.0,284732000.0,163651000.0,138003000.0,39767000.0,303000.0,202549000.0,114688000.0,87861000.0,26408000.0,,0.0,25829000.0,2600000.0,52000.0,96252087.0,1711000.0,0.0,39464000.0,-32.593,-57.853,-182.522,-94.796,0.025,0.271,0.278,83.0,0.72,-77055666.667,-81299333.333,6096400.0,1333000.0,-16440000.0,144099400.0,0.276,183563400.0,-8.978,-14.976,2025-12-21,0.72,5.0,15.0,33.333,🔴 AVOID,Poor setup,3.0,0.0,4.0,5.0,0.0,12.0,12.0,0.0,20.0,25.0,0.0,12.0,10.0,5.0,0.0,0.0,13.333,5.0,5.0,38.333,33.3,0.0,66.7,33.3,38.3,19.9,0.72,0.75,0.779,0.735,False,False,True,-4.064,-7.55,-2.087,1.0,3.0,AVOID,-0.013,-0.01,-0.004,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,41.025,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,0.72,0.746,False,False,True,458900.0,314045.0,1.461,267550.0,233380.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.72,0.87,0.65,20.833,9.722,False,False,"[np.float64(0.9399999976158142), np.float64(0.949999988079071), np.float64(1.0099999904632568)]","[np.float64(0.7799999713897705), np.float64(0.7900000214576721), np.float64(0.8700000047683716)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-19.101,15.18,-34.281,False,AVOID - Significant underperformance,3.0,1.65,2.662,3.0,,
383.0,ASRV,,"AmeriServ Financial, Inc.",,0.0,3.062,3.121,4.43,7.0,93.0,11.922,0.935,4.43,3.121,11.922,93.0,0.994,0.0,18.14,14775000.0,2687000.0,24123000.0,1.633,0.259,10.067,7.217,-19.99,-1.682,-0.504,1.652,3.02,49897246.34,2.038,0.933,18109000.0,3013000.0,1711000.0,-326000.0,-9.053,976000.0,27.104,4.048,4.99,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,-0.121,49897248.0,3601000.0,54023000.0,1422362000.0,1315114000.0,102277000.0,101687000.0,0.0,0.0,0.0,0.0,2687000.0,1711000.0,2020000.0,2083000.0,30457000.0,798000.0,16522267.0,18109000.0,0.0,0.0,0.154,1.739,-3.21,-0.243,0.242,0.42,0.554,41.0,3.02,0.0,2567666.667,,,,,,,,,2025-12-21,3.02,8.0,15.0,53.333,🟡 WAIT,Need more confirmation,2.0,3.0,13.0,8.0,7.0,33.0,8.0,15.0,65.0,40.0,46.7,33.0,20.0,5.0,6.667,0.0,13.333,5.0,5.0,55.0,66.7,33.3,66.7,33.3,55.0,39.6,3.02,3.104,3.077,2.795,False,True,True,-2.722,-1.863,8.031,2.0,3.0,WAIT - Partial trend,0.001,0.008,-0.007,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,44.676,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,3.02,3.097,False,False,True,26700.0,15565.0,1.715,14166.667,13500.0,1.0,3.0,"AVOID - Below VWMA, weak support",3.02,3.04,2.99,0.656,0.993,True,True,"[np.float64(3.1190163228687893), np.float64(3.2899999618530273), np.float64(3.3499999046325684)]","[np.float64(2.871475405135263), np.float64(2.9600000381469727), np.float64(2.990000009536743)]",2.0,3.0,BUY - At support but near resistance,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,15.562,15.18,0.381,True,GOOD - Outperforming market,,,,,,
384.0,ASST,,"Strive Asset Management, LLC",-91.13,-93.808,1.121,-1.0,-640.753,0.0,100.0,7.564,633.189,-640.753,-1.0,7.564,100.0,0.111,inf,-0.0,-38490282.0,-21595503.0,-38011077.0,0.988,-106.862,inf,-3.579,0.0,49.0,inf,67.1,0.898,602892765.027,0.003,141.722,2761357.0,-807434.0,24260.0,-20788069.0,96.331,-21619763.0,100.185,0.0,78.119,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,0.963,781186944.0,-21579866.0,3650106.0,28197541.0,4855021.0,16057652.0,1786270.0,500000.0,23760879.0,3338705.0,20422174.0,-21595503.0,24260.0,0.0,260268.0,0.0,0.0,670999182.0,2737632.0,23725.0,1286270.0,-86.464,-107.426,-109.542,-89.188,0.003,0.428,0.429,62.0,0.898,-20337923.5,-19245141.0,,,,,,,,,2025-12-21,0.899,5.0,15.0,33.333,🔴 AVOID,Poor setup,0.0,10.0,0.0,17.0,11.0,38.0,0.0,50.0,0.0,85.0,73.3,38.0,0.0,0.0,13.333,0.0,13.333,0.0,0.0,26.667,0.0,66.7,66.7,0.0,26.7,34.6,0.899,0.976,1.093,3.175,False,False,False,-7.856,-17.734,-71.681,0.0,3.0,AVOID,-0.129,-0.143,0.014,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,41.423,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,0.899,0.969,False,False,False,85835300.0,86716195.0,0.99,84975875.0,89890900.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.899,8.54,0.78,849.944,13.237,False,False,"[np.float64(10.449999809265137), np.float64(12.600000381469727), np.float64(13.420000076293945)]","[np.float64(3.9100000858306885), np.float64(4.460000038146973), np.float64(5.150000095367432)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,146.978,15.18,131.798,True,STRONG - Significant outperformance,1.5,1.5,1.5,1.5,,
385.0,ASTC,,Astrotech Corporation,-60.046,-40.813,0.28,0.403,-1102.329,0.0,100.0,28.071,-472.639,-1102.329,0.403,28.071,100.0,0.077,inf,-0.014,-43488000.0,-12952000.0,-37094000.0,0.853,-36.796,inf,-216.319,0.0,6.476,inf,0.176,3.64,6402588.92,0.418,4.88,4947000.0,3220000.0,883000.0,-16172000.0,116.765,-13835000.0,99.892,0.0,0.64,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,1.249,6402592.0,-13850000.0,1049000.0,26989000.0,4889000.0,34807000.0,2679000.0,353000.0,21975000.0,2451000.0,19524000.0,-12952000.0,883000.0,0.0,1156000.0,0.0,2000.0,1758953.0,4620000.0,327000.0,2326000.0,-22.954,-24.513,-29.339,-27.348,0.141,0.062,0.073,19.0,3.64,-13024666.667,-11719333.333,18041000.0,4660800.0,-11252800.0,52848000.0,0.051,55174000.0,-20.398,-26.207,2025-12-21,3.64,8.0,15.0,53.333,🟡 WAIT,Need more confirmation,0.0,0.0,0.0,14.0,11.0,25.0,0.0,0.0,0.0,70.0,73.3,25.0,0.0,5.0,20.0,0.0,20.0,5.0,5.0,55.0,0.0,100.0,100.0,33.3,55.0,34.0,3.64,3.498,3.654,5.157,False,False,False,4.074,-0.378,-29.412,0.0,3.0,AVOID,0.061,0.021,0.04,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,50.169,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,3.64,4.052,False,False,True,20300.0,129585.0,0.157,427100.0,80400.0,1.0,3.0,"AVOID - Below VWMA, weak support",3.64,6.55,2.47,79.945,32.143,False,False,"[np.float64(7.21999979019165), np.float64(7.369999885559082), np.float64(8.010000228881836)]","[np.float64(6.190000057220459), np.float64(6.320000171661377), np.float64(6.420000076293945)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-49.931,15.18,-65.112,False,AVOID - Significant underperformance,,,,,,
386.0,ASTE,,"Astec Industries, Inc.",3.187,3.64,7.064,7.285,0.942,-3629.344,3729.344,14.947,240.897,0.942,7.285,14.947,3729.344,0.181,4.841,70.504,53500000.0,23000000.0,-15700000.0,-0.293,0.406,21.833,0.412,-37.547,6.009,-0.581,2.288,45.63,1043824624.83,0.113,0.763,185800000.0,4700000.0,20500000.0,18300000.0,425.581,2500000.0,58.14,1.14,104.382,False,False,False,True,True,True,True,False,False,True,False,True,False,False,True,0.796,1043824576.0,4300000.0,1305100000.0,1043600000.0,406000000.0,653400000.0,118300000.0,29800000.0,722800000.0,271700000.0,451100000.0,23000000.0,20500000.0,11900000.0,26800000.0,10700000.0,9800000.0,22875841.0,181900000.0,3900000.0,88500000.0,1.61,2.609,5.233,3.231,0.011,1.014,1.026,303.0,45.63,27733333.333,12566666.667,33920000.0,16020000.0,24600000.0,687320000.0,0.172,775820000.0,0.935,0.626,2025-12-21,45.63,13.0,15.0,86.667,🟢 STRONG BUY,Enter position,3.0,3.0,8.0,14.0,5.0,33.0,12.0,15.0,40.0,70.0,33.3,33.0,30.0,5.0,20.0,0.0,20.0,10.0,0.0,85.0,100.0,100.0,100.0,66.7,85.0,48.6,45.63,45.036,45.337,41.668,True,True,True,1.319,0.647,9.508,3.0,3.0,BUY - Ideal pullback entry,0.421,0.252,0.168,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,51.838,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,45.63,45.106,True,True,False,699000.0,192170.0,3.637,154700.0,251320.0,2.0,3.0,HOLD - Above VWMA but watch volume,45.63,46.505,45.169,1.918,1.01,True,True,"[np.float64(47.560001373291016), np.float64(48.76867231503417), np.float64(50.68312941327556)]","[np.float64(43.77000045776367), np.float64(45.169104428729895), np.float64(46.31578230405686)]",2.0,3.0,BUY - At support but near resistance,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,38.814,15.18,23.634,True,STRONG - Significant outperformance,58.0,55.0,56.5,56.5,,
387.0,ASTH,,"Astrana Health, Inc.",11.515,12.634,44.499,24.02,3.482,47.549,52.451,33.097,10.777,3.482,24.02,33.097,52.451,0.768,2.7,38.217,217960000.0,52198000.0,272888000.0,1.252,4.623,125.632,3.604,-18.645,38.014,-6.738,5.016,23.87,1197214482.31,0.394,0.413,52776000.0,35796000.0,8031000.0,16402000.0,38.012,44167000.0,102.359,0.337,119.721,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,0.314,1197214464.0,43149000.0,2034540000.0,1354894000.0,840726000.0,614218000.0,471839000.0,22861000.0,638496000.0,365608000.0,272888000.0,52198000.0,8031000.0,4036000.0,27927000.0,33097000.0,30886000.0,50155613.0,46875000.0,5901000.0,448978000.0,5.66,9.808,10.498,6.393,0.221,0.55,0.706,274.0,23.87,104797000.0,49679000.0,,,,,,,,,2025-12-21,23.87,9.0,15.0,60.0,🟡 WAIT,Need more confirmation,3.0,8.0,4.0,8.0,11.0,34.0,12.0,40.0,20.0,40.0,73.3,34.0,0.0,0.0,13.333,0.0,20.0,15.0,5.0,53.333,0.0,66.7,100.0,100.0,53.3,39.8,23.87,22.653,26.412,27.614,False,False,False,5.372,-9.624,-13.559,0.0,3.0,AVOID,-0.708,-1.13,0.423,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,51.621,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,23.87,22.795,True,True,True,1759500.0,575240.0,3.059,826450.0,544233.333,3.0,3.0,STRONG BUY - Institutional accumulation,23.87,33.67,20.12,41.056,15.71,False,False,"[np.float64(34.79999923706055), np.float64(38.88999938964844), np.float64(39.970001220703125)]","[np.float64(28.479999542236328), np.float64(29.079999923706055), np.float64(35.13999938964844)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-29.169,15.18,-44.349,False,AVOID - Significant underperformance,54.0,26.0,37.667,37.0,,
