,stock,name,sector,industry,ticker,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Au NFA/T (over 3 years),Av Dep%NFA (over 3 years),Au Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%,FCF_capex_from_cashflow,FCF%_capex_from_cashflow,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,Normalized EBIT,Normalized Net Income,high,low,mean,median,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D)
21,AUBANK.NS,AU Small Finance Bank Limited,Financial Services,Banks—Regional,AUBANK.NS,-1,0.0,11.951423921758565,9.526501727076344,22.83809621065817,3.3605708095035207,96.63942919049649,28.282975066733126,181.97268935659733,22.83809621065817,9.526501727076344,28.282975066733126,96.63942919049647,0.9283708074620458,0.0,24.466139917569127,61984051000.0,54624118000.0,204131033000.0,3.2932831866700676,1.9245270345838659,25.426476,3.792036114716957,16.24274065333957,35.59391826180971,1.5654055274700345,74.5193024,745.25,555355101136.0,0.2099539983723788,6.226617,9999045000.0,3393669000.0,2643614000.0,51230449000.0,243.26797049811705,51980504000.0,246.82960935105714,0.13381690354150705,55542.8872192,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,0.9378723332429825,555428872192,21059266000.0,105415001000.0,1578456662000.0,1406793845000.0,125595315000.0,116599024000.0,0,0,0,0,54624118000.0,2643614000.0,743159000.0,2585137000.0,80521494000.0,6821300000.0,745193024,9124652000.0,874393000.0,0,1.6353875646854608,14.218076400435493,14.169009176172848,1.5758716446959835,0.35207,0.44062,0.68004,170.0,745.25,0.0,16895236333.333334,930.0,610.0,780.3043,784.0,,,,,,,,
22,AUROPHARMA.NS,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers—Specialty & Generic,AUROPHARMA.NS,15.735373674280245,13.19839925713349,2.101182169556355,2.099721047592866,9.997697066260356,10.380627339680629,89.61937266031937,10.928862125472625,7.884372617926805,9.997697066260356,2.099721047592866,10.928862125472625,89.61937266031937,0.2768798504161808,10.838990464526288,31.240217200357655,112345000000.0,39246200000.0,137623700000.0,1.2250095687391518,7.7341096404358325,17.940975,5.7400908588202695,9.793632457029178,10.325902220839666,1.831902011712032,58.0801984,1045.6,607286554470.3999,0.13606212650642088,1.8962977,187214300000.0,30929800000.0,25195500000.0,8316400000.0,23.85739038635868,14050700000.0,40.3074689891792,0.0017125358569925182,60728.6525952,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,0.21190331802824222,607286525952,34858800000.0,313781300000.0,497849700000.0,171380400000.0,298428000000.0,82628700000.0,23570200000.0,271624600000.0,146823400000.0,124801200000.0,39246200000.0,25195500000.0,10400000.0,16494200000.0,4572400000.0,15827200000.0,580801984,154554300000.0,32660000000.0,59058500000.0,6.6805805833235965,9.94958642028054,11.155508533969789,7.349798347988455,0.54153997,0.29641,0.64653,172.0,1045.6,43115600000.0,28621166666.666668,1930.0,730.0,1293.3928,1284.5,1240680000.0,498380000.0,55235300000.0,299668680000.0,0.275733520099598,358727180000.0,10.58734169759059,11.632446874328007
23,BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,BAJAJHLDNG.NS,-1,0.0,77.71774147968122,71.36111802613641,94.41353359998884,22.423570660031334,77.57642933996867,44.27600479907968,5182.401256560856,94.41353359998884,71.36111802613641,44.27600479907968,77.57642933996867,0.0005712704601556827,0.0,1.8099151875491826,226940800000.0,-19567600000.0,33216600000.0,0.14636680579252387,10.007001111706558,17.219587,4.507931948321749,17.15164105915161,16.283110069129304,1.0039614833714197,11.1294,12997.0,1446488118000.0,0.00021424303189471482,154.56906,357200000.0,-38700000.0,7800000.0,-19528900000.0,-29.94922300929199,-19575400000.0,-30.020534699655098,0.7054465137334782,144648.8178688,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,0.9980222408471147,1446488178688,65206700000.0,68753000000.0,752655900000.0,25965300000.0,542475100000.0,309900000.0,0,0,0,0,-19567600000.0,7800000.0,10204200000.0,337600000.0,14800000.0,1221300000.0,111294000,357200000.0,0,0,9.555413163596231,11.633199444552478,11.152634633274229,9.286939582060873,0.61574,0.10677,0.27785,145.0,12997.0,0.0,62128000000.0,14346.0,14346.0,14346.0,14346.0,,,,,,,,
24,BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Credit Services,BAJFINANCE.NS,0.0,0.0,16.515120676882287,16.897376408460975,41.351124429202336,12.139546996726004,87.860453003274,31.809287438979478,582.0941147564637,41.351124429202336,16.897376408460975,31.809287438979478,87.860453003274,3.5903108858620505,0.0,24.004704788984235,496249100000.0,-681544700000.0,-2171994700000.0,-4.376823454188632,4.427994961005385,31.183273,3.056396448578822,32.11008232344128,28.137316262209655,0.9711365011741285,621.2389888,876.25,5443606639360.0,0.5058413809862901,14.03875,27540500000.0,11775000000.0,10818200000.0,-693319700000.0,-416.71306697632264,-692362900000.0,-416.13799163592347,0.4087804552060028,544360.6806528,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,1.0172769298917592,5443606806528,166378200000.0,423563300000.0,4661268300000.0,3671899400000.0,766953500000.0,2753601500000.0,0,0,0,0,-681544700000.0,10818200000.0,22252400000.0,8809900000.0,247707900000.0,53001500000.0,6212389888,27214700000.0,325800000.0,0,4.104665866976871,20.19649362190412,19.191407582360558,3.952593781130532,0.54904,0.25699,0.56988,314.0,876.25,0.0,141988933333.33334,1150.0,640.0,976.6697,990.0,,,,,,,,
25,BANARBEADS.NS,Banaras Beads Limited,Consumer Cyclical,Footwear & Accessories,BANARBEADS.NS,8.30056289439874,7.320090648073375,1.9010381435998083,2.597185513561552,10.068323513470242,49.59441910673269,50.40558089326732,11.73461759184694,1.446090976316229,10.068323513470242,2.597185513561552,11.73461759184694,50.40558089326731,0.15824115044247788,3.632783736193373,23.80329648637979,113027000.0,49807000.0,-69384000.0,-0.6138710219682023,5.163718693460951,21.705881,4.533728424870093,1.859160414599148,7.517576257260283,11.67509851734875,0.659252,103.32,681139166.4,0.12600949150176485,2.2291763,345345000.0,260891000.0,26540000.0,-211084000.0,-683.5400408017875,23267000.0,75.34406269227033,2.1922098649707014,68.4236672,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,-4.23803882988335,684236672,30881000.0,299308000.0,666316000.0,107894000.0,542400000.0,85830000.0,2000.0,359632000.0,102800000.0,256832000.0,49807000.0,26540000.0,14932000.0,13937000.0,6247000.0,9647000.0,6592520,223505000.0,121840000.0,85828000.0,4.678840493568852,5.205839060244661,5.610534673180586,4.884866105536899,0.8029,0.0,0.0,0.0,103.32,40205000.0,27941000.0,,,,,,,,,,,,
26,BEPL.NS,Bhansali Engineering Polymers Limited,Basic Materials,Chemicals,BEPL.NS,25.678780414580903,30.332364661447055,8.382934503263842,9.244690756357175,16.60991746451702,76.99131972321096,23.00868027678904,6.839576055391543,28.49106942086425,16.60991746451702,9.244690756357175,6.839576055391543,23.008680276789047,0.0,inf,26.00266086364621,10000669000.0,2298752000.0,7710830000.0,0.7710314179981359,15.369222620042573,14.431318,6.860633108953943,-18.70554642047264,-1.845357347133536,-0.7714994085500422,24.8858,105.06,26145021480.0,0.0,1.91455,1704474000.0,397615000.0,213741000.0,1901137000.0,105.98885887047769,2085011000.0,116.23987993626632,12.373904540391298,2614.5019904,False,False,True,True,True,True,True,False,False,True,False,True,True,False,True,0.8270300580488892,26145019904,1793714000.0,12217360000.0,10557647000.0,1329892000.0,10680175000.0,212043000.0,161289000.0,8160544000.0,1117849000.0,7042695000.0,2298752000.0,213741000.0,3235160000.0,96972000.0,0.0,630311000.0,248858000,1515030000.0,189444000.0,50754000.0,27.063594081902288,30.61937410607964,18.020095509678807,16.138892181713853,0.631,0.01324,0.035889998,11.0,105.06,3038307000.0,2220556666.6666665,,,,,26175800.0,7894800.0,2423251200.0,10706350800.0,0.0,10545061800.0,17.004560453024208,16.753738351259702
27,BFUTILITIE.NS,BF Utilities Limited,Industrials,Infrastructure Operations,BFUTILITIE.NS,25.564605467327837,21.647104012599613,1.8702006010017984,1.4924754071988175,13.835763997804174,0.0,100.0,12.022998835223623,8.626538671305902,13.835763997804174,1.4924754071988175,12.022998835223623,100.0,-14.150871798226962,3.8610246292114603,22.56184683213586,3201320000.0,5831490000.0,15470170000.0,4.832434745667412,6.587851355127131,21.21247,4.692818986428331,-1,37.84064252679451,-1,3.76676,833.65,31401594740.0,0.4132700936831465,3.6059556,10060690000.0,484320000.0,2431360000.0,5347170000.0,362.8594888777297,3400130000.0,230.73316051627964,0.0,3140.159488,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,0.916947469686135,31401594880,1473620000.0,9687050000.0,24273510000.0,18004420000.0,-917070000.0,12977340000.0,430000.0,5331610000.0,3728190000.0,1603420000.0,5831490000.0,2431360000.0,0,660240000.0,1332970000.0,884280000.0,37667600,5149670000.0,4911020000.0,12976910000.0,3.5594123401305584,-232.5529497228353,-810.8842788752545,6.318819028065964,0.64333,0.00672,0.01885,5.0,833.65,4166720000.0,1075333333.3333333,,,,,,,,,,,,
28,BIOCON.NS,Biocon Limited,Healthcare,Biotechnology,BIOCON.NS,6.239499814454553,5.134171422218198,1.1661140378060117,1.1855944074859621,6.055485466540085,14.517368302993445,85.48263169700657,12.8380370595571,-6.700939994066813,6.055485466540085,1.1855944074859621,12.8380370595571,85.48263169700654,0.9281378104196889,1.8315872479441253,24.234071875331285,31469000000.0,40612000000.0,100442000000.0,3.1917760335568337,1.8071827175333999,111.96874,2.1190923400997415,15.857411473562898,23.326172823508372,7.060972100438438,133.4569984,358.3,478176425267.2,0.3840005284605887,3.0320559,179032000000.0,31664000000.0,23433000000.0,8948000000.0,88.30553636632784,17179000000.0,169.53518207835785,0.17336697423691758,47817.6411648,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,0.22032896680784006,478176411648,10133000000.0,150522000000.0,587973000000.0,310848000000.0,197837000000.0,183620000000.0,7474000000.0,162862000000.0,143338000000.0,19524000000.0,40612000000.0,23433000000.0,829000000.0,16870000000.0,8877000000.0,4572000000.0,1334569984,136078000000.0,42954000000.0,176146000000.0,1.6444480225135152,4.614042601020309,4.8918960019503865,1.764285963018421,0.56068003,0.27769,0.63209,91.0,358.3,21966666666.666668,8328333333.333333,465.0,270.0,380.10526,400.0,15745800000.0,4056200000.0,30027800000.0,213582800000.0,0.8597134226164279,389728800000.0,5.837608451163803,4.744295888994807
29,BLISSGVS.NS,Bliss GVS Pharma Limited,Healthcare,Drug Manufacturers—Specialty & Generic,BLISSGVS.NS,11.674248812285015,11.5443313668382,2.084925433853757,2.162927341595435,9.948583675115437,7.095571818948254,92.90442818105174,6.30869086781892,13.68254311354005,9.948583675115437,2.162927341595435,6.30869086781892,92.90442818105174,0.09109233903915588,15.825312029527463,28.16310514552783,2456524000.0,1059129000.0,3785236000.0,1.5408911128081793,6.957750094194521,16.166834,4.904794529410905,76.44411218280429,2.805522231362856,0.21148566630402502,10.5572,162.8,17187121600.0,0.05126157948402483,2.0619118,4623516000.0,925269000.0,762860000.0,133860000.0,15.879135413935822,296269000.0,35.14489444159086,0.3170222522891791,1718.7121152,True,False,True,True,True,True,True,True,False,True,False,True,False,False,True,0.12638687072113028,17187121152,842993000.0,8017955000.0,13008389000.0,2089924000.0,9671933000.0,881039000.0,298730000.0,8265069000.0,1717170000.0,6547899000.0,1059129000.0,762860000.0,54487000.0,294176000.0,61773000.0,353839000.0,105572000,4296794000.0,326722000.0,582309000.0,5.173477294783573,6.6674009430546075,8.356522545524964,6.710585945687425,0.61312,0.07084,0.18309,7.0,162.8,1211888666.6666667,768707333.3333334,,,,,781556600.0,213637600.0,1397532400.0,10453489600.0,0.08428180767501792,11035798600.0,9.09715660038578,8.06422574907426
30,BLKASHYAP.NS,B.L. Kashyap and Sons Limited,Industrials,Engineering & Construction,BLKASHYAP.NS,14.336381476386977,14.197495607222821,10.6890831984419,13.886434088351146,2.8804203534327524,0.0,100.0,12.770057368443242,27.228710016245785,2.8804203534327524,13.886434088351146,12.770057368443242,100.0,0.6376228256255391,1.1148141362193764,45.298908769463864,1460895000.0,764283000.0,2619366000.0,1.7929871756697093,1.9462074306969255,85.75,1.7765841001309783,-14.471982295696817,0.6381405095718717,-5.925242185066617,22.544,68.6,15465183999.999998,0.20464043622112743,1.3606199,1219757000.0,385127000.0,530568000.0,379156000.0,137.9993594223154,233715000.0,85.06398497554159,0.0,1550.7647488,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,0.4960937244450027,15507647488,274752000.0,11536332000.0,15156673000.0,9920597000.0,4963439000.0,3164802000.0,4788014000.0,11661154000.0,8341048000.0,3320106000.0,764283000.0,530568000.0,0,124069000.0,474837000.0,227526000.0,225440000,1217657000.0,2100000.0,-1623212000.0,2.4604987207699396,7.21820677000635,5.387550290381454,1.877107503265016,0.61822,0.00133,0.00348,5.0,68.6,917088000.0,340475666.6666667,,,,,,,,,,,,
31,BSOFT.NS,Birlasoft Limited,Technology,Information Technology Services,BSOFT.NS,19.58855633553839,21.471896967017084,24.488058331378173,22.517365820011392,9.44901227038316,30.769372518012673,69.23062748198733,36.81083690659455,110.48899945049901,9.44901227038316,22.517365820011392,36.81083690659455,69.23062748198733,0.0496027594136246,26.626247973376568,25.8417356213962,19357420000.0,5875210000.0,21473660000.0,1.1093244864243272,13.16368325339326,21.843971,5.029841795422244,3.8766382771368457,9.178462679996091,5.634771531001139,27.7972992,369.6,102738817843.20001,0.0146971712513231,1.9291161,2403380000.0,1108470000.0,485880000.0,4766740000.0,92.24282065175323,5389330000.0,104.2907732796656,1.7479469179222802,10287.4095616,False,False,True,True,True,True,True,True,False,False,False,True,False,False,True,0.8113309992323678,102874095616,5167600000.0,53752390000.0,44623900000.0,9841620000.0,30441250000.0,1509970000.0,15240000.0,31632350000.0,7853860000.0,23778490000.0,5875210000.0,485880000.0,1795820000.0,857090000.0,234380000.0,1800740000.0,277972992,2354520000.0,48860000.0,1494730000.0,13.317698647501963,17.24668126574269,15.845815152905708,12.321354252167877,0.41162,0.34584,0.58778,66.0,369.6,6786613333.333333,4907013333.333333,450.0,339.0,403.07144,410.0,,,,,,,,
32,CASTROLIND.NS,Castrol India Limited,Energy,Oil & Gas Refining & Marketing,CASTROLIND.NS,53.57115675712244,54.57891239942078,14.401077586206897,15.365311872606656,17.189847771038263,77.51573725518413,22.484262744815865,27.61170503098141,31.77538728051171,17.189847771038263,15.365311872606656,27.61170503098141,22.48426274481587,0.0386578623644359,125.97228144989339,26.270465406604593,33646000000.0,10441000000.0,34429100000.0,1.0232746834690603,27.112543239189108,20.773527,4.666603692298745,6.94741055355812,8.56000594309696,2.990110752755331,98.9121984,200.88,198694824145.91998,0.00412793842781557,3.5737596,4376400000.0,640300000.0,927000000.0,9800700000.0,105.69869395942754,9514000000.0,102.60668873957917,3.982489244002024,19873.3201408,False,False,True,True,True,True,True,True,False,False,False,False,True,False,True,0.9386744564696868,198733201408,9272300000.0,53456800000.0,36352900000.0,13569200000.0,21216900000.0,820200000.0,1445200000.0,25628000000.0,12702300000.0,12925700000.0,10441000000.0,927000000.0,7913000000.0,997700000.0,93800000.0,3303800000.0,989121984,3773800000.0,602600000.0,-625000000.0,27.05293518923834,43.811170662890184,42.14624346031645,26.284935126048513,0.51216,0.19508,0.39988998,80.0,200.88,11841266666.666666,8688366666.666666,251.0,210.0,233.83333,237.5,,,,,,,,
33,CEATLTD.NS,CEAT Limited,Consumer Cyclical,Auto Parts,CEATLTD.NS,14.872120499579164,14.434336812242947,1.8621321185729711,1.802174212267686,3.5421178834963363,13.338090184295282,86.66190981570472,7.645885134173408,-2.113810416140992,3.5421178834963363,1.802174212267686,7.645885134173408,86.66190981570473,0.5284655210371517,3.2810756326721626,27.675353925353924,13726600000.0,10919600000.0,46356000000.0,3.3770926522226916,4.729000950522788,28.56485,3.844477326812787,87.94842165731302,13.070798883726841,0.3247909338419014,4.04501,3039.3,122939988930.0,0.17377421444347285,0.90700763,78702200000.0,9409200000.0,9433600000.0,1510400000.0,31.95666892349357,1486000000.0,31.440419769803658,0.9871482912618478,12293.9990016,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,0.13832008498479798,122939990016,4726400000.0,132178700000.0,112123900000.0,68361300000.0,40426100000.0,21363800000.0,1569400000.0,34320900000.0,51649000000.0,-17328100000.0,10919600000.0,9433600000.0,1213600000.0,5626900000.0,2777900000.0,1720300000.0,40450100,73636100000.0,5066100000.0,19794400000.0,4.329796248616434,11.32114095907202,11.23842903577874,4.45741926326774,0.0123000005,0.85304,0.86367,68.0,3039.3,8310333333.333333,4338200000.0,4600.0,3100.0,3956.111,4000.0,,,,,,,,
34,CENTENKA.NS,Century Enka Limited,Consumer Cyclical,Textile Manufacturing,CENTENKA.NS,6.167595617912743,6.151433060574483,2.467643248135589,2.6069701568234365,3.398328109778632,36.0582820170798,63.94171798292021,6.508004110704593,-0.8431899349525783,3.398328109778632,2.6069701568234365,6.508004110704593,63.9417179829202,0.026986616631730163,14.318706697459584,27.702849684576897,3837000000.0,1178700000.0,4807600000.0,1.2529580401355225,3.946563752412053,19.05965,6.06403215265709,-28.80028953170407,-1.4889828615622713,-0.6617867497137023,2.18506,501.65,10961353490.0,0.03359074226881812,0.58454317,8161400000.0,551700000.0,514300000.0,627000000.0,94.32826839175567,664400000.0,99.95486685722884,1.9933669705966213,1096.1353728,False,False,False,True,True,True,True,True,False,True,False,True,False,False,True,0.5319419699669127,10961353728,664700000.0,19902900000.0,17817400000.0,3641900000.0,13643800000.0,368200000.0,27100000.0,8969200000.0,2208400000.0,6760800000.0,1178700000.0,514300000.0,218500000.0,549700000.0,43300000.0,254700000.0,21850600,8021500000.0,139900000.0,341100000.0,4.054815210167856,4.994675164813578,4.778696804017355,3.835556363405549,0.38117,0.09611,0.15531,7.0,501.65,928933333.3333334,665133333.3333334,,,,,,,,,,,,
