,stock,name,sector,industry,ticker,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Au NFA/T (over 3 years),Av Dep%NFA (over 3 years),Au Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%,FCF_capex_from_cashflow,FCF%_capex_from_cashflow,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,Normalized EBIT,Normalized Net Income,high,low,mean,median,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D)
46,NITINSPIN.NS,Nitin Spinners Limited,Consumer Cyclical,Textile Manufacturing,NITINSPIN.NS,15.769104435806302,13.586220299623733,2.0069162070063458,1.9752544321996395,5.581113314944943,9.075540491883736,90.92445950811626,8.020365981627013,2.003254463674202,5.581113314944943,1.9752544321996395,8.020365981627013,90.92445950811627,1.016036942997651,3.5817706858093756,25.961439036444382,7978927000.0,3074237000.0,10961015000.0,1.3737454923450234,6.457443252037452,10.77853,9.332597477373838,-18.676278792403888,7.458952943180996,-0.5771240684404378,5.622,334.35,18797157000.0,0.6196212544269327,0.57122105,15902174000.0,247919000.0,217118000.0,2826318000.0,161.11141829930858,2857119000.0,162.8671983619332,0.7477194556602362,1882.7450368,False,False,False,True,True,False,True,True,False,True,True,True,False,True,False,0.9193559247383986,18827450368,1754263000.0,33056542000.0,27323197000.0,14211203000.0,11463282000.0,11647118000.0,758542000.0,11251466000.0,6566159000.0,4685307000.0,3074237000.0,217118000.0,140550000.0,1476955000.0,903808000.0,615128000.0,56220000,15835777000.0,66397000.0,10888576000.0,6.641158825496878,14.55819783738935,14.276649426032895,6.438876556593984,0.56743,0.16072,0.37155,9.0,334.35,2659109333.3333335,1572516666.6666667,551.0,525.0,538.0,538.0,,,,,,,,
47,NAVNETEDUL.NS,Navneet Education Limited,Communication Services,Publishing,NAVNETEDUL.NS,47.58656612759202,32.22861584366823,6.265684210526316,7.336035131760295,22.96335669961756,17.41849630282626,82.58150369717374,26.120785374812712,112.99600872702995,22.96335669961756,7.336035131760295,26.120785374812712,82.58150369717374,0.15438379464976032,13.344772967265047,14.519679680105495,12900800000.0,2744300000.0,4377500000.0,0.33932004216792755,43.40666887970605,14.969216,22.74389857621011,116.9894159705056,18.14345660755261,0.1279535920050572,22.1212992,150.74,33345646414.08,0.0598818800872567,1.5540541,3844800000.0,1943900000.0,1144600000.0,800400000.0,10.553658311467412,1599700000.0,21.09281259477064,2.749384398237026,3334.564864,False,True,True,False,True,True,True,False,False,True,True,True,False,True,True,0.29165907517399703,33345648640,7584100000.0,17857200000.0,23538700000.0,4797000000.0,12934000000.0,1996800000.0,731100000.0,11196900000.0,3380700000.0,7816200000.0,2744300000.0,1144600000.0,916800000.0,660200000.0,189400000.0,1365300000.0,221212992,3425700000.0,419100000.0,1265700000.0,21.916685211787097,29.52689541695976,48.49478866935226,36.98577695198106,0.65621,0.12353,0.35930002,11.0,150.74,5264666666.666667,4048400000.0,136.0,136.0,136.0,136.0,,,,,,,,
48,NATHBIOGEN.NS,Nath Bio-Genes (India) Limited,Basic Materials,Agricultural Inputs,NATHBIOGEN.NS,7.645359886312191,7.741837557657651,1.3908921291911167,1.2694617178762373,11.368822976405852,10.098691260865026,89.90130873913498,1.2824462942754187,11.69236729242084,11.368822976405852,1.2694617178762373,1.2824462942754187,89.90130873913499,0.20084742441902503,4.386024151548103,4.956273317983628,458444000.0,175814000.0,1475895000.0,3.219357217021054,4.385191789515157,8.115799,11.733237897640427,-1,9.444011969979083,-1,1.9004,173.11,3289782440.0000005,0.3723668729899354,0.81652284,2431938000.0,-753901000.0,79204000.0,929715000.0,240.8600562697216,96610000.0,25.02862709133208,1.155334758246202,330.4739072,False,False,True,False,True,True,True,True,True,False,True,True,False,True,True,5.288060108978807,3304739072,385998000.0,3649082000.0,10262074000.0,3818203000.0,6099187000.0,1225006000.0,40480000.0,6900078000.0,3653098000.0,3246980000.0,175814000.0,79204000.0,38008000.0,38161000.0,104838000.0,19847000.0,19004000,2431938000.0,0.0,1184526000.0,4.451795916015741,6.377241253870697,6.154767043252132,4.0494157166401425,0.61395,0.02234,0.05787,1.0,173.11,478309000.0,377432333.3333333,,,,,200287200.0,77373800.0,505280000.0,6299474200.0,0.19446162665449127,7484000200.0,6.416848334382625,6.127463781024772
49,NATCOPHARM.NS,NATCO Pharma Limited,Healthcare,Drug Manufacturers—Specialty & Generic,NATCOPHARM.NS,30.11850714815345,25.388133409705986,1.7396854073797694,1.5323591836188957,34.6018612996183,10.68550159324914,89.31449840675086,8.075170411738164,39.28159158304206,34.6018612996183,1.5323591836188957,8.075170411738164,89.31449840675084,0.047735388084946435,82.0418410041841,17.80570830060225,41590000000.0,16968000000.0,38040000000.0,0.9146429430151479,27.299711857289722,9.026385,12.30808781037933,124.36192167197149,32.48320972726562,0.07258158187526909,17.911,855.25,153183827500.0,0.018239523359605308,3.4849715,28827000000.0,5456000000.0,5116000000.0,11512000000.0,61.05866129203352,11852000000.0,62.86199215020686,0.7037296414335906,15319.2382464,False,True,True,False,True,True,True,False,True,True,True,True,False,True,True,0.6784535596416784,153192382464,18854000000.0,44295000000.0,86308000000.0,10185000000.0,58531000000.0,2794000000.0,3309000000.0,52700000000.0,9435000000.0,43265000000.0,16968000000.0,5116000000.0,1078000000.0,2352000000.0,239000000.0,4080000000.0,179110000,26573000000.0,2254000000.0,-515000000.0,19.885780345570783,23.185213966171787,28.014650708389983,24.26965135063815,0.51265997,0.13032,0.2674,64.0,855.25,16264666666.666666,13296666666.666666,1480.0,712.0,982.63635,952.0,2677000000.0,1112200000.0,23153000000.0,61208000000.0,0.04564762776107698,60693000000.0,31.355254077342625,30.803162985230685
50,MUTHOOTMF.NS,MUTHOOT MICROFIN LIMITED,Financial Services,Credit Services,MUTHOOTMF.NS,-4.388297008899411,3.3926812260609887,14.068404766797984,14.25189589136627,8.731074415392435,0.0,100.0,19.949802600036307,104.48456098790828,8.731074415392435,14.25189589136627,19.949802600036307,100.0,2.88884704915788,6.871654009802337,22.97683659623958,4383470000.0,13820280000.0,-33061210000.0,-7.542246211334856,-1.9199194217610596,inf,-8.72294006872397,-1,49.791469134351175,-1,16.7598,152.21,25510091580.0,3.17574085322041,5.5984545,-1,-1,208390000.0,-1,-1,13611890000.0,-611.7071044341484,0.0,2552.6378496,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,-1,25526378496,-2225230000.0,24301270000.0,108570210000.0,82247940000.0,28043520000.0,81013440000.0,443240000.0,66564370000.0,46966130000.0,19598240000.0,13820280000.0,208390000.0,0,428370000.0,185670000.0,-663810000.0,167598000,1971690000.0,-1,80570200000.0,1.4138661956871705,6.680215560277128,-8.18614058583532,-1.9826306539951204,0.73547,0.08809,0.333,8.0,152.21,1844293333.3333333,1303163333.3333333,200.0,155.0,177.5,177.5,,,,,,,,
51,MOKSH.NS,Moksh Ornaments Limited,Consumer Cyclical,Luxury Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MGL.NS,Mahanagar Gas Limited,Utilities,Utilities—Regulated Gas,MGL.NS,21.63562274441616,25.367988077408114,1.4365599138514966,1.5766819596209853,15.778435613102774,27.295368642030052,72.70463135796994,6.727255241989854,11.359893794226798,15.778435613102774,1.5766819596209853,6.727255241989854,72.70463135796994,0.03918553041688352,86.62304409672831,24.032009579509193,37122600000.0,14057700000.0,48466100000.0,1.3055685754769333,14.097400318914444,11.847575,8.213997717925245,20.34641658203413,27.115460725301755,0.5822929532692946,9.87778,1282.5,126682528500.0,0.01586880230291583,1.6492866,65580900000.0,14414900000.0,11839400000.0,-357200000.0,-3.432733982336604,2218300000.0,21.318123720653105,2.3395491352226996,12668.2529792,False,True,True,False,True,True,True,True,False,True,True,True,False,True,False,-0.02540956201939151,126682529792,10405700000.0,72638000000.0,82702100000.0,23754500000.0,51302100000.0,2010300000.0,274000000.0,19463700000.0,18749700000.0,714000000.0,14057700000.0,11839400000.0,2963800000.0,3520500000.0,140600000.0,3291400000.0,98777800,54900300000.0,10680600000.0,1736300000.0,15.492343525552364,22.357503585528875,18.901601124029213,13.296744720953264,0.4377,0.30618998,0.54453,95.0,1282.5,13966633333.333334,10384366666.666666,1981.0,1100.0,1550.6897,1580.0,,,,,,,,
53,MGEL.NS,Mangalam Global Enterprise Limited,Consumer Defensive,Farm Products,MGEL.NS,26.565982855909887,24.233098310957576,36.72957997084154,34.51937547272264,1.0109274691772885,3.1613715787933594,96.83862842120664,4.441394649201908,29.351979518518934,1.0109274691772885,34.51937547272264,4.441394649201908,96.83862842120664,1.6173948065010237,1.5723851420918864,26.531228831212612,603090000.0,-390790000.0,-778868000.0,-1.291462302475584,5.501771423073369,21.535212,4.584581648634081,71.34295938373478,21.136805074573072,0.30185476164743646,32.9556,15.29,5038911240.0,0.4455107250509934,0.20482956,572211000.0,107860000.0,87469000.0,-498650000.0,-215.85365325760887,-478259000.0,-207.02687727530486,0.06541095572066477,503.8910976,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,1.2760050154814606,5038910976,231013000.0,22686374000.0,5558184000.0,3542830000.0,1387966000.0,2244889000.0,91051000.0,4846777000.0,3328961000.0,1517816000.0,-390790000.0,87469000.0,3296000.0,22938000.0,277778000.0,83424000.0,329556000,572211000.0,0.0,2153838000.0,3.651167655855528,12.006775846430072,13.575743685577613,4.735295480158588,0.78675,0.0,0.0,0.0,15.29,452614333.3333333,186687000.0,,,,,,,,,,,,
54,MANAPPURAM.NS,Manappuram Finance Limited,Financial Services,Credit Services,MANAPPURAM.NS,-1,0.0,6.118283572924648,5.962407620609696,29.85254004339107,19.59928451113102,80.40071548886898,22.953041709437446,120.15461365916664,29.85254004339107,5.962407620609696,22.953041709437446,80.40071548886898,3.1242293429889467,0.0,27.72306711390458,62292410000.0,-4665660000.0,-74426350000.0,-1.1947900233752395,2.6015007047802916,28.514957,5.38324172938244,-2.90287751956414,16.299260666984594,-9.82299694279952,84.6435008,266.9,225913503635.19998,1.59702343682206,5.6644106,10683800000.0,2703680000.0,1958190000.0,-7369340000.0,-60.595799685399875,-6623850000.0,-54.46586637963996,1.4986886332687828,22591.3503744,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,1.5794850031935461,225913503744,12161470000.0,63519500000.0,492046930000.0,367558290000.0,115481010000.0,360789160000.0,0,0,0,0,-4665660000.0,1958190000.0,3385740000.0,2673740000.0,35409280000.0,4617640000.0,846435008,10569100000.0,114700000.0,0,3.9051193427752464,15.82048464715475,10.14288987212246,2.5348913179471593,0.35435,0.23771,0.36817002,76.0,266.9,0.0,16336020000.0,305.0,185.0,264.07693,270.0,,,,,,,,
55,MAHABANK.NS,Bank of Maharashtra,Financial Services,Banks—Regional,MAHABANK.NS,-1,0.0,6.302400823827456,5.876792153837501,33.230624871082384,17.432114843334983,82.56788515666503,11.249144999963434,149.99724486176925,33.230624871082384,5.876792153837501,11.249144999963434,82.56788515666501,1.2003910074034323,0.0,3.6645286760737097,133719885000.0,76278435000.0,246651126000.0,1.8445358818548192,1.803206473560857,6.9672775,13.535636557545045,63.129039079366024,18.87647762217739,0.11036565107922389,769.1550208,53.23,409421217571.83997,0.5825910816606535,3.4623833,29199827000.0,9912733000.0,5194074000.0,66365702000.0,119.75527776578805,71084361000.0,128.26998193070494,2.421448272465369,40957.2376576,False,True,True,False,False,False,True,True,True,True,True,True,False,True,True,0.87004540667359,409572376576,55417768000.0,137592477000.0,3693538065000.0,3406458306000.0,198706212000.0,238525150000.0,0,0,0,0,76278435000.0,5194074000.0,9913923000.0,2905975000.0,132805751000.0,2030800000.0,7691550208,29156222000.0,43605000.0,0,1.1496260466265866,17.82677426403571,22.8157136303963,1.6379244678908191,0.79602,0.09443,0.46292,51.0,53.23,0.0,40728530666.666664,70.0,70.0,70.0,70.0,,,,,,,,
56,M&MFIN.NS,Mahindra & Mahindra Financial Services Limited,Financial Services,Credit Services,M&MFIN.NS,-1,0.0,8.325050048671185,8.236550052661235,25.57635495726322,31.36431283312855,68.63568716687145,27.335183540951835,117.25339182618279,25.57635495726322,8.236550052661235,27.335183540951835,68.63568716687145,5.429283232789435,0.0,25.307656983524453,74038300000.0,-156018800000.0,-514276800000.0,-6.9460914148488015,1.8282791549890276,14.504455,6.2496325590612685,25.67278710430674,9.929080405735302,0.5649739134699093,138.9330048,260.5,361920477504.0,2.9902497019888545,4.392569,11919700000.0,3594900000.0,4418900000.0,-159613700000.0,-705.6714134764597,-160437700000.0,-709.3144168320903,2.149035626179521,36192.0462848,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,1.023041453978623,361920462848,22618700000.0,90654800000.0,1441052600000.0,1225322800000.0,199332500000.0,1082232600000.0,0,0,0,0,-156018800000.0,4418900000.0,7777800000.0,3212100000.0,85226800000.0,7660400000.0,1389330048,11095500000.0,824200000.0,0,1.857584659828783,10.88063902844903,10.910381882901527,1.6890905326523062,0.5371,0.3507,0.75763,75.0,260.5,0.0,20889866666.666668,340.0,225.0,290.0303,292.0,,,,,,,,
57,LTF.NS,L&T Finance Limited,Financial Services,Credit Services,LTF.NS,-1,0.0,20.944374648009358,22.78955039862211,27.251117082968296,17.524554435546165,82.47544556445384,35.34915426832878,476.85693529112933,27.251117082968296,22.78955039862211,35.34915426832878,82.47544556445384,3.941066043644543,0.0,24.28464222086009,76571200000.0,-165865000000.0,-31045500000.0,-0.40544617297365065,2.5737179284357934,20.715631,4.808674404132895,34.81632855534866,20.03705401587994,0.5949975732526673,249.8949888,220.0,549768975360.0,1.680204670325615,7.0631,-1,-1,1952800000.0,-1,-1,-167817800000.0,-634.7934303200866,1.132221038104961,55017.3802496,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,-1,550173802496,26436600000.0,96691800000.0,1204093600000.0,947782400000.0,234384400000.0,923724400000.0,0,0,0,0,-165865000000.0,1952800000.0,6224600000.0,1389000000.0,59967600000.0,8478400000.0,2498949888,5135000000.0,-1,0,2.0370938156936096,9.645490014735946,10.789898474567625,2.3696469421819177,0.67402,0.17457001,0.53551996,74.0,220.0,0.0,21956700000.0,253.0,140.0,218.88889,230.0,,,,,,,,
58,LICHSGFIN.NS,LIC Housing Finance Limited,Financial Services,Mortgage Finance,LICHSGFIN.NS,-1,0.0,26.021440309625103,23.809399404521443,54.64948413510759,11.63393745450579,88.3660625454942,23.88911460143339,1125.9048141494081,54.64948413510759,23.809399404521443,23.88911460143339,88.36606254549422,8.34072335455963,0.0,20.87787802048595,153816200000.0,-166091700000.0,-601328400000.0,-3.9093957593543465,1.8680402394972144,5.604561,17.65494428042674,31.895071694166965,14.347421812117368,0.1757187145945489,55.0062976,560.4,308255291750.39996,8.516910723874357,3.6469085,3235100000.0,934500000.0,733500000.0,-167026200000.0,-306.90764631410286,-166825200000.0,-306.538312419725,1.6060064928288702,30825.529344,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,1.0056264099891807,308255293440,54422300000.0,84714100000.0,3140403800000.0,2776848700000.0,314766800000.0,2625382800000.0,0,0,0,0,-166091700000.0,733500000.0,4950600000.0,977700000.0,195283600000.0,14361600000.0,550062976,3234200000.0,900000.0,0,1.5179073104835723,14.472687052385238,16.047037475561517,1.7979727046108551,0.02338,0.76115996,0.77939004,111.0,560.4,0.0,43653233333.333336,940.0,480.0,665.55554,670.0,,,,,,,,
59,LGBBROSLTD.NS,L.G. Balakrishnan & Bros Limited,Consumer Cyclical,Auto Parts,LGBBROSLTD.NS,20.115865966126954,22.10481936913385,4.3342684280054735,4.334808184212623,12.410003738611854,18.52494159116615,81.47505840883385,14.086770589632698,29.742725489326883,12.410003738611854,4.334808184212623,14.086770589632698,81.47505840883385,0.09578883691546965,32.043360806310595,22.816174712155,10708542000.0,2883573000.0,11375046000.0,1.062240405836761,13.506959344501704,13.564481,7.304058121975353,6.866411386750837,7.828679836445107,1.9754832962926603,3.18924,1296.9,41361253560.0,0.03800822907167226,1.5525756,8894520000.0,3101986000.0,3001901000.0,-218413000.0,-7.229704903924132,-118328000.0,-3.916783899637543,1.3531528951077565,4136.1252352,False,False,True,False,True,True,True,True,False,False,True,True,False,True,True,-0.07574387747423075,41361252352,3021050000.0,24193739000.0,25698198000.0,6627843000.0,16411808000.0,1572068000.0,339881000.0,12555781000.0,5735304000.0,6820477000.0,2883573000.0,3001901000.0,559681000.0,915284000.0,101797000.0,893005000.0,31892400,8367596000.0,526924000.0,1232187000.0,13.53953533333343,19.23491045021374,17.040785918643635,12.570733652657696,0.37398,0.16312,0.26056,16.0,1296.9,3737573666.6666665,2751259000.0,1804.0,1424.0,1614.0,1614.0,,,,,,,,
60,LAGNAM.NS,Lagnam Spintex Limited,Consumer Cyclical,Textile Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,KTKBANK.NS,The Karnataka Bank Limited,Financial Services,Banks—Regional,KTKBANK.NS,-1,0.0,4.807208677047506,4.966707182096265,28.10759560603582,12.946604776261333,87.05339522373868,9.057376424462214,112.47107584307423,28.10759560603582,4.966707182096265,9.057376424462214,87.05339522373866,0.178893216693352,0.0,22.441244752091546,42671253000.0,2095600000.0,22526245000.0,0.5279021218336382,1.096488852468861,5.5292397,19.78721825021534,27.237619086408248,10.055749620814503,0.20300011107649005,37.7968,170.19,64326373920.0,0.3016725305258742,1.5119218,-1,-1,1627100000.0,-1,-1,468500000.0,3.680745419691399,3.228691240365815,6432.6373376,False,False,True,False,False,True,True,False,True,True,True,True,True,True,True,-1,64326373376,12728400000.0,45799700000.0,1209604500000.0,1088756200000.0,108475326000.0,19405500000.0,0,0,0,0,2095600000.0,1627100000.0,2076900000.0,851100000.0,57032000000.0,3682900000.0,377968000,9906700000.0,-1,0,1.175395156424382,13.408726994868246,11.100818718085332,1.0739285194994808,0.06343,0.24823,0.26504,38.0,170.19,0.0,12530440333.333334,259.0,220.0,239.5,239.5,,,,,,,,
62,KSL.NS,Kalyani Steels Limited,Basic Materials,Steel,KSL.NS,18.735544395368443,17.803379466864364,1.7570924206410663,2.4117242925919906,11.632358717746506,20.239363242291333,79.76063675770867,7.061850881805461,15.314231733217614,11.632358717746506,2.4117242925919906,7.061850881805461,79.76063675770865,0.26049936928479456,17.493146048400746,26.00604086535685,9149620000.0,3818330000.0,8416210000.0,0.9198425726970082,9.957420714198834,13.974696,6.901615141732491,1.7944993763679973,5.309995228946618,7.787517891638551,4.36531,850.5,37126961550.0,0.11786501823228246,1.8911384,15481970000.0,1153930000.0,251090000.0,2664400000.0,103.98226634821025,3567240000.0,139.21697185407203,1.1757762600963504,3712.69632,False,False,True,True,True,True,True,False,False,False,False,True,False,False,True,0.697791966645104,37126963200,2562360000.0,19571330000.0,27321350000.0,8405680000.0,16798390000.0,4375970000.0,303570000.0,15411370000.0,7891170000.0,7520200000.0,3818330000.0,251090000.0,436530000.0,633880000.0,177270000.0,900610000.0,43653100,11128130000.0,4353840000.0,4072400000.0,8.953967065181276,13.913995591349865,14.349732590373254,9.659346649446645,0.65189004,0.117639996,0.33793998,11.0,850.5,3249423333.3333335,2240156666.6666665,,,,,,,,,,,,
63,KIRIINDUS.NS,Kiri Industries Limited,Basic Materials,Specialty Chemicals,KIRIINDUS.NS,0.36629498021585394,0.8822435074143945,1.0104158595287491,1.1828930071067352,23.624492750962855,-1,101.0,6.9614205031924286,21.263279241080866,23.624492750962855,1.1828930071067352,6.9614205031924286,-1,0.39971049056133506,-0.7746293152146376,2.042261855824715,9263980000.0,-3419254000.0,-2378972000.0,-0.2567980500821461,7.761525419321178,19.95888,8.261107583172453,-22.40660100702638,-20.510379873084915,-0.890758932769017,6.00226,533.9,32046066140.0,0.35070597903971,4.224619,9310198000.0,2522929000.0,4069666000.0,-5942183000.0,-224.4569306781095,-7488920000.0,-282.88256980539103,-1,3205.50912,False,False,True,False,False,True,False,False,False,True,True,True,False,True,True,1.737859486309002,32055091200,2647360000.0,7400261000.0,47252162000.0,14785812000.0,28117218000.0,11238747000.0,152721000.0,6855351000.0,2434458000.0,4420893000.0,-3419254000.0,4069666000.0,-1,445288000.0,1271026000.0,-22605000.0,60022600,8682870000.0,627328000.0,11086026000.0,4.976861869212963,6.2852850429214255,8.739534369957996,6.507694277452932,0.4571,0.14002,0.25791,9.0,533.9,253089333.33333334,1792082000.0,,,,,,,,,,,,
